ProductionID,ProductID,ProductionDate,PlannedQuantity,ActualQuantity,ProductionCost,DowntimeMinutes,QualityDefects
4208,175,12/08/23,88,84,4684.92,25,2
4209,130,09/01/23,646,555,2769.95,132,33
4210,2,22/03/23,70,65,4267.87,108,1
4211,388,07/07/24,327,279,3106.69,79,0
4212,297,19/03/23,556,548,3843.49,68,24
4213,284,13/03/22,354,304,7506.81,89,15
4214,27,20/06/23,190,179,6525.15,63,2
4215,168,19/02/23,764,797,12402.01,33,17
4216,44,03/06/23,666,619,12005.6,6,28
4217,68,04/04/22,754,709,6476.5,15,34
4218,267,23/03/24,59,55,13817.59,2,1
4219,364,02/03/24,445,451,11725.98,78,23
4220,201,05/08/22,192,169,13101.91,27,4
4221,359,16/11/22,395,409,8113.66,59,7
4222,186,05/02/24,501,457,13756.02,73,19
4223,377,10/12/24,208,217,8687.44,166,2
4224,305,18/09/24,677,649,11438.42,46,35
4225,163,16/09/23,412,365,14320.87,45,2
4226,277,12/07/24,574,498,10303.58,115,28
4227,11,12/03/23,643,571,2094.17,6,8
4228,177,31/03/23,147,133,14257.99,128,2
4229,76,28/04/24,263,242,11656.48,86,14
4230,98,12/05/22,520,539,7857.72,173,10
4231,147,05/07/22,135,117,7399.03,79,2
4232,387,28/03/24,609,625,3313.63,167,26
4233,371,25/12/23,604,633,10491.54,154,25
4234,394,07/11/23,743,766,4849.2,69,24
4235,263,21/08/23,185,191,14669.88,169,8
4236,384,02/03/24,539,545,8394.47,59,20
4237,302,06/12/23,349,300,12679.89,4,6
4238,42,18/04/23,568,502,9839.13,103,31
4239,314,21/08/24,659,568,1819.55,164,21
4240,28,07/03/23,696,624,6283.74,50,23
4241,293,21/10/24,484,457,5198.64,141,28
4242,386,25/03/22,799,713,2054.35,57,30
4243,54,01/06/22,86,78,6025.01,101,4
4244,203,08/12/22,382,336,14431.79,36,22
4245,112,16/09/23,136,118,3839.49,15,7
4246,250,20/11/23,674,684,6849.31,39,15
4247,134,18/07/22,499,449,5816.87,178,6
4248,23,10/10/22,734,656,8871.02,136,42
4249,367,20/03/23,238,232,5365.84,180,7
4250,161,03/12/24,795,764,7627,12,36
4251,234,13/10/24,518,477,14346.36,131,28
4252,165,09/04/23,76,73,4235.38,103,4
4253,225,16/02/22,517,524,7877.44,72,14
4254,95,23/01/24,674,633,2549.83,73,16
4255,48,23/04/22,338,350,9157.08,171,15
4256,176,11/07/24,385,391,13154.37,135,8
4257,12,11/04/22,584,504,11406.5,39,30
4258,167,21/10/22,643,656,8054.38,162,16
4259,5,30/12/23,231,232,12969.05,171,10
4260,65,29/01/23,625,572,2825.54,6,29
4261,170,30/10/23,754,727,11937.65,99,33
4262,367,01/01/23,135,135,7478.71,128,5
4263,233,11/08/23,722,681,8386.95,18,26
4264,87,28/01/24,134,125,10758.72,128,3
4265,383,30/07/22,777,678,11228.42,106,31
4266,73,12/12/22,298,280,5879.36,25,2
4267,217,15/06/22,196,192,12974.96,158,0
4268,167,05/07/23,711,626,3175.92,2,38
4269,140,10/12/24,278,284,2953.18,128,1
4270,206,29/01/22,286,248,2585.42,6,4
4271,316,11/11/23,549,489,14339.81,128,29
4272,295,17/11/22,727,753,13242.21,168,46
4273,69,18/03/22,577,516,9738.54,111,27
4274,302,01/05/24,589,519,13413.34,125,5
4275,35,19/09/22,87,85,2961.67,118,0
4276,153,09/01/23,534,524,13170.09,43,12
4277,28,21/05/22,322,327,2598.58,16,6
4278,238,10/11/22,352,352,10881.13,33,1
4279,262,30/06/24,99,97,5951.97,7,3
4280,274,15/06/24,642,624,7132.87,147,13
4281,176,15/04/22,112,100,13908.06,146,0
4282,222,13/03/22,338,347,9614.2,63,5
4283,265,17/08/24,569,516,12998.88,7,21
4284,58,22/07/23,161,150,14371.14,158,7
4285,374,23/07/22,363,381,5881.55,102,24
4286,68,17/07/22,639,591,2210.17,123,37
4287,155,14/03/22,307,320,10324.59,4,14
4288,222,05/05/22,239,248,14507.34,126,4
4289,289,12/09/23,515,501,2161.76,179,9
4290,291,03/04/22,54,48,11488.25,27,0
4291,102,11/04/22,225,219,14045.04,54,8
4292,111,24/10/23,688,625,3959.68,100,5
4293,70,03/01/22,90,89,4547.18,148,0
4294,347,20/06/24,151,157,3654.55,37,8
4295,98,22/04/23,412,384,4929.93,36,23
4296,54,02/06/23,474,419,7529.03,139,20
4297,9,14/04/23,91,82,11044.88,167,1
4298,166,01/01/24,75,76,5045.14,102,1
4299,376,05/08/22,708,635,3475.74,21,37
4300,192,11/08/24,442,410,3667.72,48,21
4301,76,18/08/22,645,621,6112.52,175,3
4302,99,18/05/24,606,548,4817.59,80,31
4303,172,05/03/23,164,151,8577.86,77,1
4304,125,03/08/24,651,563,4520.44,8,24
4305,299,09/12/22,506,490,10854.57,78,20
4306,192,30/08/23,93,97,7803.56,103,1
4307,298,31/07/22,210,216,9339.11,97,14
4308,119,01/09/24,379,323,12403.14,132,21
4309,233,26/06/22,57,50,1052.39,27,1
4310,141,20/12/22,739,666,2879.97,142,12
4311,345,09/01/22,187,176,14205.95,174,5
4312,71,02/09/22,187,162,12789.69,117,8
4313,326,31/01/23,161,141,1401.75,130,2
4314,99,24/09/22,97,96,2977.79,134,3
4315,79,02/10/24,198,207,8637.01,134,10
4316,43,29/03/24,513,478,14334.32,108,7
4317,70,24/11/24,584,523,7461.14,124,21
4318,259,11/06/24,571,504,9435.99,19,27
4319,361,07/04/22,586,614,10471.44,102,38
4320,306,20/04/22,676,676,7349.6,116,17
4321,348,05/01/23,755,649,14302.85,122,5
4322,279,25/11/22,193,202,13278.95,71,9
4323,136,18/03/23,419,418,11223.62,83,11
4324,322,25/12/22,64,56,14116.75,133,0
4325,166,26/07/24,728,705,6722.1,158,41
4326,265,17/03/22,461,451,8694.88,118,3
4327,400,27/09/23,514,465,11081.84,41,0
4328,357,03/01/24,102,105,9621.26,43,3
4329,67,28/01/23,149,126,1168.25,92,0
4330,143,18/09/23,119,102,3056.69,50,1
4331,148,22/07/24,600,518,12667.38,4,7
4332,45,07/05/23,246,257,3221.37,68,2
4333,344,16/02/22,106,107,4810.43,90,2
4334,8,15/04/22,521,471,2067.75,78,31
4335,65,31/05/24,666,613,8300.31,78,21
4336,106,03/01/22,236,201,13603.3,80,4
4337,334,15/04/23,82,72,2277.7,73,1
4338,208,22/12/23,675,699,9349.56,172,17
4339,358,18/05/22,151,144,4124.42,44,6
4340,132,28/08/23,348,343,1325.33,13,2
4341,308,24/07/22,795,803,5722.8,53,3
4342,362,15/03/22,162,157,5061.97,62,5
4343,103,18/10/22,637,607,5056.72,1,22
4344,85,07/10/24,686,710,9413.32,58,24
4345,35,28/12/22,201,188,6343.09,73,3
4346,221,11/02/23,455,468,1934.72,118,27
4347,168,31/05/24,313,316,10468.37,160,6
4348,251,04/08/24,407,393,12457.02,173,18
4349,127,10/05/24,465,449,12316.79,12,19
4350,85,15/08/24,486,428,6901.68,59,18
4351,147,06/11/23,415,432,8689.31,115,19
4352,327,19/07/23,382,369,12077.55,113,23
4353,85,29/05/24,608,562,4527.59,122,9
4354,97,01/12/24,743,754,8150.41,128,27
4355,136,24/04/23,494,443,11374.64,180,8
4356,128,20/04/23,454,466,12562.31,58,13
4357,50,05/04/23,302,282,3720.49,103,0
4358,389,21/07/24,209,215,4798.5,78,5
4359,229,25/11/22,540,515,10180.22,155,23
4360,349,03/01/24,797,785,8295.28,153,4
4361,64,27/02/24,220,196,3432.09,35,12
4362,139,10/09/24,111,95,10594.55,29,4
4363,2,10/07/23,104,96,11131.79,178,4
4364,78,09/05/22,57,54,9632.38,180,2
4365,198,26/12/23,361,311,1989.31,57,1
4366,22,16/10/24,561,526,14955.15,122,20
4367,357,01/08/22,97,101,12980.27,177,6
4368,68,25/05/22,466,473,1406.22,180,29
4369,286,28/03/23,641,663,6798.38,157,1
4370,51,07/05/23,354,327,14256.18,146,15
4371,399,31/07/22,441,396,10654.02,15,14
4372,44,02/06/22,138,121,13189.4,76,6
4373,279,30/01/22,572,557,6258.79,179,11
4374,259,17/06/24,576,558,5055.25,133,1
4375,318,08/05/24,515,540,9238.94,143,25
4376,67,28/10/22,558,546,7535.48,14,17
4377,356,07/08/24,594,542,11688.22,83,9
4378,279,28/09/23,66,61,5195.72,102,1
4379,358,10/06/22,432,394,14998.71,94,19
4380,8,30/10/23,656,665,1704.99,60,27
4381,67,03/06/22,320,304,5885.62,100,4
4382,391,25/03/22,500,427,4856.58,121,5
4383,219,04/11/23,431,380,5664.94,147,0
4384,307,11/07/22,714,713,7968.29,57,18
4385,80,05/05/23,384,401,3161.16,162,8
4386,356,13/11/24,418,411,9156.1,158,8
4387,247,05/12/23,109,93,10460.02,167,3
4388,69,16/05/24,612,524,3867.61,117,34
4389,168,09/01/23,64,66,1454.48,41,3
4390,371,17/04/23,94,85,13726.61,11,2
4391,86,28/12/23,206,214,14855.68,79,2
4392,155,16/08/23,173,153,1256.46,151,0
4393,163,05/07/22,171,159,2073.53,171,9
4394,391,23/09/23,327,303,2329.01,80,19
4395,313,18/03/24,89,90,10622.92,162,3
4396,244,05/07/23,446,461,9891.31,5,30
4397,4,28/05/22,791,729,9641.04,114,22
4398,54,10/05/22,626,645,10621.27,126,1
4399,206,01/06/22,397,397,1841.64,165,18
4400,221,21/01/22,507,526,11132.76,149,19
4401,165,15/07/23,363,372,3267.63,140,6
4402,385,03/03/24,782,816,3283.54,134,12
4403,16,05/11/23,310,272,11343.44,167,6
4404,71,30/07/22,101,100,12567.62,176,2
4405,306,08/04/24,719,744,1431.45,52,27
4406,274,30/11/24,725,739,7607.99,144,17
4407,70,21/08/24,370,335,4203.66,10,10
4408,201,30/09/24,521,459,14026.63,175,18
4409,289,25/04/22,295,261,4221.07,85,12
4410,108,31/08/24,312,304,10353.72,79,19
4411,375,05/05/24,261,248,6369.46,112,10
4412,302,06/11/24,638,553,7727.95,128,12
4413,91,12/01/24,721,713,7720.35,25,21
4414,169,07/02/23,646,654,4781.81,155,6
4415,9,18/01/23,791,771,6762.31,31,2
4416,305,23/11/22,97,100,14767.08,123,2
4417,307,13/12/24,305,297,10055.65,20,19
4418,68,28/03/22,412,387,8931.29,15,25
4419,311,04/09/23,409,386,13415.53,80,15
4420,353,03/04/24,565,550,10049.68,50,24
4421,165,02/03/24,348,305,8497.54,180,2
4422,355,05/12/24,597,540,6650.35,123,8
4423,264,16/07/23,630,595,13080.16,151,3
4424,259,06/11/24,737,633,10349.81,62,18
4425,386,11/02/22,673,598,14049.44,72,28
4426,376,07/03/24,143,142,3053.68,111,4
4427,131,25/07/24,563,516,6809.97,161,10
4428,19,07/01/22,800,830,12759.42,29,42
4429,211,30/11/24,633,659,14910.8,78,2
4430,315,17/01/24,591,564,9828.96,39,13
4431,209,03/02/24,423,422,2349.12,156,15
4432,323,10/08/24,162,166,6931.64,27,5
4433,152,25/07/23,655,655,1161.55,34,20
4434,77,28/03/22,228,211,7579.83,120,10
4435,300,07/02/24,565,544,8182.61,176,16
4436,174,08/08/22,334,304,4165.41,123,6
4437,161,17/06/24,174,168,14176.62,37,1
4438,235,15/09/24,249,227,14739.97,111,1
4439,326,20/08/22,440,458,7923.29,34,22
4440,43,21/09/22,293,282,8509.58,25,5
4441,280,02/01/22,684,640,11193.65,161,4
4442,126,27/01/23,182,180,6173.15,127,0
4443,390,14/10/22,431,382,13305.99,48,18
4444,355,23/07/22,470,467,11976.17,106,2
4445,216,16/03/24,504,439,4121.23,87,25
4446,250,28/04/22,61,56,9662.92,113,1
4447,80,23/09/24,443,462,12752.42,61,16
4448,199,12/01/23,728,703,4606.23,27,38
4449,11,21/09/23,115,101,8241.46,35,2
4450,173,10/11/23,288,298,9282.02,164,3
4451,288,20/03/24,626,652,1110.07,56,21
4452,86,10/12/23,734,724,13371,145,33
4453,138,23/05/22,435,384,11439.19,118,18
4454,300,31/03/22,416,379,2219.29,130,0
4455,94,19/01/24,776,813,13969.18,177,13
4456,194,14/10/23,436,432,10556.83,80,13
4457,338,26/11/24,303,298,10203.9,176,3
4458,275,15/10/23,104,94,11511.91,90,4
4459,150,11/07/24,585,594,14631.76,102,16
4460,181,23/12/24,68,59,3254.15,87,3
4461,78,12/11/23,700,666,14507.66,107,13
4462,281,22/12/23,299,273,2580.18,121,6
4463,245,22/10/23,375,382,2597.5,88,17
4464,184,14/03/22,663,645,11852.76,20,4
4465,321,20/02/23,399,393,13661.35,162,8
4466,195,14/03/22,261,238,13112.88,163,1
4467,300,06/12/23,57,57,10145.4,60,1
4468,9,14/12/22,719,669,8974.13,0,6
4469,254,05/02/24,86,74,9428.89,110,0
4470,24,22/05/22,692,673,10832.01,4,36
4471,43,22/09/24,269,256,6018.6,89,8
4472,10,24/06/24,339,322,14998.87,145,7
4473,64,07/12/24,152,157,3426.1,36,9
4474,387,28/11/22,800,738,2788.74,132,17
4475,186,26/11/23,499,470,8715.65,102,7
4476,219,10/05/24,229,201,13018.82,89,13
4477,21,28/01/22,301,258,5227.74,5,5
4478,226,17/09/23,149,144,13580.18,25,3
4479,271,30/01/22,97,97,11949.87,59,0
4480,245,19/08/24,376,383,5256.42,76,11
4481,146,23/03/22,509,468,13455.47,132,27
4482,228,21/06/24,233,208,12087.36,77,4
4483,115,15/01/22,796,706,3044.22,11,25
4484,221,08/04/24,727,757,9942.42,108,24
4485,275,08/01/23,484,439,10121.76,45,8
4486,150,11/12/24,773,766,10353.45,134,18
4487,346,26/12/23,299,283,5186.66,106,9
4488,153,20/12/24,628,649,3195.59,46,20
4489,31,01/04/23,168,167,12241.95,104,3
4490,380,15/11/23,159,156,5058.12,58,0
4491,79,16/11/22,752,746,10643.08,4,11
4492,262,29/10/23,78,75,1708.77,150,1
4493,113,03/02/23,149,144,9881.03,15,8
4494,182,13/07/24,140,140,4460.65,143,1
4495,23,03/08/22,176,179,1541.88,3,0
4496,315,20/10/22,611,617,3009.42,174,27
4497,329,28/10/23,534,543,8878.08,85,13
4498,40,16/08/22,115,113,13066.55,97,2
4499,280,06/03/22,436,450,13836.31,89,0
4500,97,20/07/24,63,60,10700.59,59,3
4501,253,30/03/23,181,182,3117.43,24,11
4502,225,01/11/24,383,373,5711.96,76,10
4503,12,11/02/23,259,228,5989.88,158,1
4504,34,02/01/23,261,272,5352.93,52,15
4505,333,30/05/24,227,223,5671.3,35,5
4506,208,13/12/24,153,157,7536.39,99,8
4507,383,16/05/24,306,283,9088.93,89,6
4508,347,28/01/23,730,737,6832.77,111,33
4509,227,16/07/22,351,334,9306.54,49,6
4510,53,24/04/24,287,259,9632.92,18,12
4511,387,22/11/24,587,587,6794.74,96,22
4512,31,26/03/24,348,332,12097.25,45,22
4513,316,12/10/24,167,167,11711.36,168,5
4514,252,12/01/24,739,653,7402.51,11,17
4515,396,28/12/24,462,421,14428.44,45,21
4516,314,22/08/23,792,698,11082.78,49,44
4517,82,29/07/24,315,311,2562.14,129,3
4518,81,10/12/23,511,447,3751.45,115,13
4519,195,24/01/24,195,174,12293.44,90,9
4520,305,26/11/24,183,190,12470.01,42,3
4521,11,20/01/22,203,202,11173.77,98,2
4522,22,25/05/24,397,359,7648.31,109,23
4523,92,24/12/24,503,505,9449.82,93,18
4524,14,27/06/23,169,165,4090.1,137,7
4525,31,17/10/22,301,279,10116.69,20,13
4526,68,30/10/22,705,691,9114.82,175,30
4527,263,25/08/24,589,561,6986.18,35,10
4528,301,28/12/22,297,297,9638.93,74,5
4529,129,26/01/23,549,494,2595.95,91,8
4530,98,20/12/24,530,473,2187.88,26,6
4531,396,19/01/24,55,49,4741.2,96,3
4532,34,17/09/23,791,774,1560.55,147,15
4533,393,19/08/22,71,74,8882.52,143,1
4534,363,25/02/24,602,619,6992.34,85,9
4535,86,04/02/22,793,707,8612.54,83,24
4536,53,31/12/22,796,756,13117.37,71,7
4537,94,17/04/24,247,244,14848.6,25,9
4538,97,04/09/24,586,562,2419.37,141,20
4539,133,08/04/24,487,431,12930.51,34,4
4540,95,07/01/24,195,189,2083.76,37,4
4541,8,05/05/24,736,642,5243.69,67,0
4542,143,20/04/22,186,162,6230.84,60,10
4543,293,25/09/24,770,698,2077.14,36,45
4544,231,12/09/23,433,428,11684.17,20,18
4545,365,09/02/23,682,639,6477.74,129,32
4546,349,13/09/23,780,757,10087.91,6,33
4547,187,18/11/23,111,99,7729.76,2,2
4548,284,14/09/22,712,721,8935.96,168,45
4549,301,07/12/23,70,63,4029.64,171,1
4550,395,27/09/23,312,304,10421.86,23,11
4551,28,30/01/24,641,639,14214.56,151,37
4552,58,10/06/24,629,602,13825.88,96,40
4553,118,15/03/23,521,529,9414.8,6,0
4554,70,28/04/23,224,205,9009.5,101,6
4555,388,30/01/22,283,263,5564.48,158,4
4556,1,07/08/24,564,575,10573.28,177,20
4557,294,13/12/24,252,232,4752.43,87,14
4558,321,19/06/22,410,353,11292.84,167,2
4559,234,11/12/24,551,557,3106.43,129,20
4560,370,27/09/24,306,281,2351.45,15,15
4561,65,30/12/22,717,706,1298.82,168,9
4562,79,07/07/23,68,64,3354.36,125,2
4563,326,04/12/24,435,397,14179.72,128,23
4564,351,05/08/23,290,253,2520.41,41,1
4565,284,24/02/24,272,277,1076.56,5,16
4566,223,13/10/22,324,281,14474.66,86,6
4567,83,26/12/24,566,519,14161.18,177,5
4568,3,26/10/23,58,55,13588.47,145,2
4569,40,08/06/22,218,224,6605.2,154,6
4570,393,16/01/22,116,116,7103.81,144,5
4571,356,27/12/24,579,510,7213.4,6,30
4572,358,18/07/23,710,625,12729.34,5,26
4573,12,25/12/23,760,649,1517.52,46,18
4574,166,05/10/23,661,657,13947.38,10,30
4575,270,06/06/22,587,530,11980.7,69,11
4576,3,27/04/24,373,388,2796.3,44,21
4577,229,12/05/24,762,792,13528.45,89,33
4578,318,26/06/24,441,404,12719.35,53,22
4579,268,22/12/22,391,383,12417.62,137,16
4580,335,17/07/23,606,583,6148.02,77,28
4581,93,07/08/22,466,468,6686.75,123,12
4582,286,22/02/24,556,489,6475.43,110,6
4583,149,17/11/24,700,702,5670.49,96,15
4584,296,19/02/22,111,113,5908.59,100,5
4585,273,08/06/23,555,575,8817.11,30,4
4586,79,23/08/22,299,268,9479.6,22,8
4587,342,01/06/23,279,240,9232.8,155,16
4588,48,02/04/24,320,333,14949.92,20,3
4589,266,17/06/22,518,538,8734.57,65,16
4590,173,08/02/23,418,410,7719.93,61,18
4591,121,28/08/23,267,232,6900.84,145,0
4592,112,31/08/23,559,567,1213.72,59,27
4593,196,13/09/23,381,349,8809.61,74,14
4594,95,24/01/24,671,636,11094.88,109,15
4595,299,23/07/23,281,262,9596.03,0,2
4596,158,13/08/22,673,617,10000.8,164,37
4597,96,09/03/22,721,657,13767.61,95,34
4598,18,03/10/22,80,76,2607.11,121,2
4599,137,18/05/23,785,687,1351.7,123,18
4600,248,27/08/23,303,317,13383.98,54,17
4601,192,30/05/24,736,767,1501.52,125,7
4602,319,08/10/22,372,340,11673.77,165,2
4603,65,25/01/22,306,304,13771.26,125,10
4604,339,11/10/23,315,307,11180.38,17,0
4605,372,28/01/24,319,325,14571.88,125,21
4606,45,09/05/22,431,381,10240.41,44,24
4607,83,27/10/22,310,266,12958.3,168,5
4608,293,16/12/22,323,306,14419.39,95,0
4609,90,25/03/24,128,123,14721.83,165,3
4610,360,30/08/23,299,255,14602.24,153,16
4611,375,23/09/22,65,61,5031.43,24,2
4612,7,13/07/24,610,625,2881.38,30,39
4613,168,27/02/23,338,327,12619.95,140,11
4614,179,26/06/23,107,92,1027.57,118,6
4615,30,06/02/22,662,653,13580.28,20,6
4616,274,10/02/22,209,199,8788.14,110,10
4617,124,30/10/22,369,324,8788.74,39,7
4618,199,16/06/24,51,44,11391.88,17,2
4619,222,30/11/22,275,259,7568.66,12,10
4620,336,21/12/23,576,601,8028.04,72,9
4621,218,03/03/24,667,694,7689.02,57,17
4622,55,24/04/24,146,149,6962.37,5,0
4623,25,22/03/24,97,100,12252.61,179,2
4624,323,17/01/24,500,440,9818.1,96,28
4625,77,30/12/23,446,402,5921.72,106,11
4626,246,09/07/23,62,58,2606.24,57,2
4627,45,24/04/22,429,374,2172.04,78,13
4628,238,15/08/24,492,486,7274.08,96,15
4629,99,01/10/23,537,562,1338.3,18,18
4630,273,13/01/24,188,186,3478.51,134,8
4631,342,01/07/22,406,367,12035.88,13,24
4632,11,24/12/22,183,176,6599.85,81,3
4633,275,30/09/22,398,360,7672.54,145,13
4634,334,19/09/23,430,432,1973.4,113,22
4635,162,09/06/22,414,400,1325.64,150,21
4636,89,10/07/24,83,84,1972.7,146,2
4637,54,18/04/23,207,211,9364.4,58,14
4638,288,25/10/22,192,195,6122.51,142,4
4639,393,21/04/22,707,715,14753.58,112,30
4640,346,20/06/22,183,175,14300.8,98,6
4641,160,18/11/24,206,200,9228.52,21,4
4642,93,15/04/24,85,88,14234.29,20,3
4643,309,03/05/24,379,360,5113.72,96,5
4644,308,06/12/24,683,669,9907.99,163,16
4645,38,17/08/23,551,549,4737.06,38,5
4646,75,09/03/22,174,157,4774.35,150,3
4647,206,25/09/24,313,282,4033.2,43,10
4648,11,06/03/22,542,567,11349.51,24,13
4649,238,28/07/22,388,395,10831.87,162,26
4650,245,22/05/22,129,126,6984.42,50,3
4651,87,31/12/22,601,601,4960.03,123,22
4652,199,07/10/23,369,368,9421.46,174,10
4653,58,29/04/22,498,507,7845.25,76,27
4654,46,01/06/24,730,646,4793.2,13,20
4655,134,01/05/22,334,349,1889.2,169,2
4656,326,16/04/22,750,664,8495.15,58,10
4657,59,20/07/24,392,386,10693.25,27,22
4658,271,19/07/23,776,809,11935.05,147,27
4659,20,14/09/22,445,397,6157,135,23
4660,115,02/10/22,390,367,3595.02,73,21
4661,228,10/02/24,471,492,14089.3,96,29
4662,198,18/10/23,73,72,8690.51,39,2
4663,124,31/03/24,516,491,8794.84,94,19
4664,166,13/10/24,743,639,4561.82,76,21
4665,305,29/05/22,340,298,11956.39,145,2
4666,115,12/01/24,235,200,13413.82,90,3
4667,254,09/06/24,800,745,14792.57,147,42
4668,82,25/05/22,396,385,2794.26,76,17
4669,67,01/03/23,436,422,12574.9,145,2
4670,42,12/05/24,622,615,4759.63,119,34
4671,88,26/12/24,795,771,7954.8,87,34
4672,210,10/09/23,656,657,14218.75,31,42
4673,10,20/07/23,525,448,6780.12,4,29
4674,36,30/09/24,515,510,8787.85,43,11
4675,258,14/07/24,723,666,10585.93,105,42
4676,313,08/03/22,215,208,10816.94,172,0
4677,395,26/03/22,361,328,14636.29,172,20
4678,10,30/06/22,120,116,6379.41,77,2
4679,157,15/08/22,692,682,8819.64,175,16
4680,35,05/12/24,149,144,12753.51,63,7
4681,66,26/01/22,127,130,12203.8,27,4
4682,190,05/04/23,500,431,12011.22,10,2
4683,72,27/09/23,375,349,6979.17,66,17
4684,293,22/02/23,593,597,7696.97,140,19
4685,20,11/12/24,411,376,8089.94,29,2
4686,280,17/11/23,642,626,4439.43,165,41
4687,314,04/03/23,101,88,12633.74,43,3
4688,73,24/05/23,77,65,13274.35,143,1
4689,131,27/09/22,688,700,8758.75,108,17
4690,283,31/08/22,290,292,12871.47,35,10
4691,284,07/03/24,788,694,3811.94,159,18
4692,87,24/05/24,406,382,11588.03,35,20
4693,97,13/12/24,328,301,1932,148,3
4694,2,02/03/23,228,230,3703.01,9,5
4695,76,03/12/22,175,180,1671.47,1,8
4696,336,18/11/22,60,56,10875.77,33,1
4697,376,03/12/22,359,356,10431.99,14,20
4698,170,07/03/23,420,440,1043.76,2,0
4699,362,06/07/22,169,144,13513.91,19,0
4700,272,28/05/24,254,234,1279.11,179,5
4701,88,25/01/22,359,352,13998.62,132,21
4702,151,17/06/23,703,716,9732.08,172,33
4703,92,27/12/23,612,617,9594.18,57,10
4704,222,06/12/23,616,620,14391.27,5,31
4705,395,10/12/22,448,405,10869.2,89,8
4706,279,07/08/22,739,662,3208.34,109,36
4707,303,08/01/24,712,712,3033.1,58,32
4708,24,30/07/24,777,704,7670.15,17,6
4709,80,18/09/23,505,458,6472.15,78,28
4710,82,03/12/23,279,256,5726.2,97,17
4711,4,11/01/23,181,169,2194.96,149,0
4712,27,04/11/23,154,157,3839.06,113,6
4713,385,09/01/22,74,77,6832.14,6,2
4714,362,15/04/24,335,313,9265.23,25,3
4715,209,04/10/24,204,195,7279.66,96,8
4716,193,28/11/24,107,107,1896.36,47,7
4717,399,27/06/22,95,85,9138.93,72,2
4718,222,03/12/23,412,419,7076.71,163,13
4719,216,23/04/23,391,361,10602.03,177,10
4720,322,11/09/22,187,160,14472.74,76,0
4721,142,16/06/22,301,296,4539.69,97,2
4722,366,09/11/24,758,753,3674.68,167,18
4723,357,23/06/23,478,421,6749.86,121,16
4724,296,04/04/22,744,688,2628.29,83,29
4725,343,06/02/24,201,178,12091.23,138,6
4726,357,22/06/23,387,354,1466.64,166,10
4727,161,27/05/23,409,402,7372.94,178,5
4728,256,10/11/24,291,265,13735.6,157,5
4729,125,14/05/22,334,291,6746.2,13,1
4730,250,25/02/22,207,192,1466.67,47,0
4731,267,24/10/24,302,276,4577.32,111,9
4732,103,01/10/23,564,574,4786.68,169,2
