PurchaseOrderID,SupplierID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,TotalCost,Status
2205,17,21/09/22,30/09/22,28/09/22,97243.91,Approved
2206,37,24/12/24,30/12/24,01/01/25,21001.4,Approved
2207,23,16/03/22,19/04/22,21/04/22,48377.17,Pending
2208,48,08/11/22,04/12/22,06/12/22,13112.09,Shipped
2209,29,14/09/24,22/10/24,22/10/24,11166.29,Approved
2210,69,30/12/23,10/02/24,09/02/24,45345.37,Received
2211,27,29/04/23,13/05/23,14/05/23,7661.93,Approved
2212,65,03/05/23,11/05/23,10/05/23,31312.8,Received
2213,19,23/03/23,02/05/23,30/04/23,17921.54,Shipped
2214,48,04/08/22,30/08/22,28/08/22,8184.69,Received
2215,16,04/05/23,19/05/23,17/05/23,27440.5,Approved
2216,14,29/02/24,19/03/24,19/03/24,39367.74,Pending
2217,68,10/11/24,10/12/24,11/12/24,30215.04,Shipped
2218,4,28/12/24,15/01/25,15/01/25,23951.85,Shipped
2219,40,31/07/22,13/08/22,12/08/22,64704.14,Shipped
2220,31,28/07/23,23/08/23,25/08/23,79507.96,Received
2221,8,26/04/23,14/05/23,16/05/23,13241.8,Received
2222,35,29/04/24,16/05/24,16/05/24,64633.7,Shipped
2223,9,30/12/24,28/01/25,30/01/25,38826.77,Received
2224,56,17/06/24,20/07/24,21/07/24,14548.56,Received
2225,17,29/06/23,08/07/23,09/07/23,83648.63,Pending
2226,33,14/08/24,20/09/24,21/09/24,58985.49,Received
2227,42,05/11/24,23/11/24,25/11/24,59598.64,Received
2228,32,26/11/24,01/12/24,30/11/24,83260.01,Shipped
2229,73,15/08/24,09/09/24,07/09/24,64040.47,Received
2230,52,01/01/24,02/02/24,31/01/24,82718.4,Pending
2231,72,08/07/23,07/08/23,07/08/23,68469.05,Shipped
2232,18,26/07/23,15/08/23,16/08/23,26366.11,Approved
2233,10,23/02/23,16/03/23,25/03/23,94553.12,Approved
2234,74,02/01/24,05/02/24,05/02/24,73191.15,Received
2235,15,07/05/24,18/05/24,20/05/24,93614.47,Shipped
2236,22,10/03/24,04/04/24,11/04/24,23978.61,Received
2237,21,11/07/22,02/08/22,04/08/22,69743.8,Cancelled
2238,22,11/01/22,05/02/22,03/02/22,60807.46,Received
2239,18,22/01/24,11/02/24,11/02/24,74778.97,Received
2240,54,03/02/22,23/02/22,25/02/22,44457.96,Received
2241,34,17/06/24,01/08/24,31/07/24,61642.21,Received
2242,58,22/12/22,01/01/23,02/01/23,35559.95,Approved
2243,30,09/08/23,21/08/23,20/08/23,92398.98,Shipped
2244,43,21/11/22,08/12/22,10/12/22,35438.54,Shipped
2245,2,12/07/22,25/07/22,24/07/22,34578.92,Pending
2246,20,20/06/24,09/07/24,07/07/24,34040.31,Shipped
2247,3,20/03/23,30/03/23,29/03/23,17577.89,Received
2248,31,14/10/22,09/11/22,11/11/22,39488.55,Received
2249,1,22/03/23,03/04/23,05/04/23,42480.6,Shipped
2250,21,12/04/22,04/05/22,02/05/22,64872.6,Shipped
2251,11,29/02/24,12/03/24,10/03/24,36595.69,Received
2252,58,28/07/24,07/08/24,09/08/24,67814.92,Received
2253,39,25/04/24,05/05/24,06/05/24,87716.16,Approved
2254,1,15/01/23,27/01/23,28/01/23,22656.35,Shipped
2255,52,05/04/22,07/05/22,05/05/22,74571.72,Received
2256,11,11/03/22,23/03/22,25/03/22,73705.96,Pending
2257,46,03/09/24,13/10/24,14/10/24,21158.55,Approved
2258,30,11/01/24,23/01/24,24/01/24,82068.53,Received
2259,65,13/09/22,21/09/22,25/09/22,69960.19,Shipped
2260,45,25/07/23,14/08/23,16/08/23,77832.5,Received
2261,69,20/11/23,01/01/24,30/12/23,22113.58,Received
2262,75,04/07/23,13/07/23,14/07/23,56832.82,Received
2263,12,10/07/24,02/08/24,01/08/24,77384.62,Cancelled
2264,2,14/11/23,27/11/23,27/11/23,23052.73,Shipped
2265,49,06/08/23,11/09/23,21/09/23,61432.09,Received
2266,32,28/06/24,03/07/24,05/07/24,22574.17,Shipped
2267,11,17/04/23,29/04/23,05/05/23,29286.81,Received
2268,8,12/07/23,30/07/23,01/08/23,61090.99,Cancelled
2269,70,11/12/22,22/01/23,30/01/23,62427.41,Received
2270,35,29/04/22,16/05/22,15/05/22,89372.65,Received
2271,54,01/12/23,21/12/23,21/12/23,32257.18,Shipped
2272,62,24/04/23,26/05/23,27/05/23,18780.39,Shipped
2273,16,25/03/23,09/04/23,09/04/23,60113.52,Received
2274,72,28/02/22,30/03/22,05/04/22,12982.01,Received
2275,75,13/05/24,22/05/24,21/05/24,90917.87,Shipped
2276,12,26/06/23,19/07/23,20/07/23,91309.43,Received
2277,12,25/05/24,17/06/24,24/06/24,10458.17,Received
2278,10,19/03/24,09/04/24,11/04/24,90508.45,Received
2279,47,13/09/23,28/10/23,29/10/23,93908.64,Received
2280,55,04/11/23,06/12/23,08/12/23,89120.08,Approved
2281,16,23/05/23,07/06/23,17/06/23,74942.69,Received
2282,14,28/04/22,17/05/22,18/05/22,22636.07,Received
2283,33,09/09/24,16/10/24,16/10/24,99588.8,Shipped
2284,49,24/01/24,29/02/24,27/02/24,15779.45,Received
2285,3,09/02/23,19/02/23,17/02/23,65065.63,Pending
2286,66,07/08/24,22/08/24,28/08/24,54348.12,Received
2287,7,21/07/22,05/08/22,04/08/22,11990,Received
2288,6,04/12/22,23/12/22,25/12/22,48569.4,Shipped
2289,43,19/03/24,05/04/24,05/04/24,63338.51,Received
2290,4,15/10/22,02/11/22,04/11/22,7411.29,Shipped
2291,65,27/02/23,07/03/23,16/03/23,69320.59,Received
2292,58,13/09/24,23/09/24,25/09/24,97677.47,Received
2293,58,02/01/23,12/01/23,13/01/23,22941.16,Received
2294,54,24/01/24,13/02/24,13/02/24,28917.88,Shipped
2295,59,21/10/24,21/11/24,19/11/24,83534.08,Received
2296,32,21/10/23,26/10/23,25/10/23,98052.94,Received
2297,12,26/02/24,20/03/24,18/03/24,21354.84,Shipped
2298,53,07/09/23,18/09/23,16/09/23,66394.27,Shipped
2299,67,23/11/24,02/12/24,02/12/24,10542.18,Received
2300,57,26/11/24,04/12/24,03/12/24,27793.82,Received
2301,36,03/08/22,10/09/22,12/09/22,26847.17,Shipped
2302,74,14/12/22,17/01/23,15/01/23,29127.67,Approved
2303,75,20/02/23,01/03/23,03/03/23,87283.3,Shipped
2304,24,19/09/22,29/10/22,27/10/22,12467.77,Approved
2305,63,07/01/22,12/02/22,17/02/22,21526.64,Received
2306,3,12/06/24,22/06/24,20/06/24,34331.24,Received
2307,73,24/06/22,19/07/22,17/07/22,19380.86,Shipped
2308,38,25/08/24,14/09/24,16/09/24,70387.77,Received
2309,21,24/02/24,17/03/24,15/03/24,10916.65,Received
2310,27,01/04/22,15/04/22,22/04/22,61688.24,Pending
2311,43,16/12/23,02/01/24,31/12/23,75989.15,Pending
2312,5,03/07/23,20/07/23,22/07/23,24769.68,Approved
2313,50,07/03/22,17/04/22,15/04/22,49070.38,Received
2314,61,01/04/22,22/04/22,23/04/22,60955.59,Approved
2315,65,01/11/22,09/11/22,08/11/22,91041.97,Shipped
2316,22,23/07/23,17/08/23,17/08/23,7009.89,Shipped
2317,18,04/02/22,24/02/22,01/03/22,11032.16,Pending
2318,55,17/04/24,19/05/24,20/05/24,89491.64,Shipped
2319,9,08/08/23,06/09/23,05/09/23,90865.21,Pending
2320,67,30/04/23,09/05/23,07/05/23,14766.57,Received
2321,23,21/01/24,24/02/24,26/02/24,40569.82,Received
2322,54,12/06/24,02/07/24,03/07/24,51902.67,Received
2323,49,31/12/22,05/02/23,15/02/23,58725.44,Pending
2324,21,05/05/23,27/05/23,29/05/23,79595.35,Shipped
2325,73,17/06/23,12/07/23,13/07/23,41065.99,Shipped
2326,74,14/11/22,18/12/22,20/12/22,98914.86,Approved
2327,28,08/12/23,20/01/24,19/01/24,16630.06,Received
2328,5,13/06/22,30/06/22,02/07/22,83718.05,Cancelled
2329,74,17/07/22,20/08/22,21/08/22,68371.18,Shipped
2330,64,25/08/24,06/10/24,07/10/24,28374.61,Received
2331,47,16/03/22,30/04/22,29/04/22,30570.85,Approved
2332,44,20/05/22,17/06/22,17/06/22,47327.09,Received
2333,25,27/12/23,07/02/24,09/02/24,85660.41,Approved
2334,10,30/12/24,20/01/25,25/01/25,79628.26,Approved
2335,56,26/08/23,28/09/23,27/09/23,21367.59,Received
2336,16,20/06/24,05/07/24,08/07/24,11606.17,Approved
2337,30,21/09/22,03/10/22,01/10/22,26976.96,Shipped
2338,55,04/03/23,05/04/23,06/04/23,6768.19,Received
2339,46,07/06/24,17/07/24,15/07/24,47562.91,Received
2340,27,22/12/24,05/01/25,07/01/25,10864.85,Shipped
2341,13,14/11/23,25/12/23,01/01/24,81691.99,Pending
2342,69,30/09/22,11/11/22,12/11/22,78764.01,Received
2343,9,06/10/23,04/11/23,04/11/23,76798.02,Received
2344,65,04/12/23,12/12/23,12/12/23,97564.04,Cancelled
2345,41,29/07/23,13/08/23,14/08/23,33111.87,Approved
2346,7,04/03/23,19/03/23,20/03/23,83910.55,Received
2347,42,19/07/23,06/08/23,04/08/23,32395.83,Received
2348,40,05/04/24,18/04/24,17/04/24,47508.74,Received
2349,7,14/08/22,29/08/22,27/08/22,70272.85,Received
2350,58,25/09/23,05/10/23,04/10/23,33997.06,Received
2351,21,05/05/24,27/05/24,28/05/24,32811.03,Shipped
2352,13,04/09/24,15/10/24,14/10/24,63598.27,Received
2353,16,13/07/23,28/07/23,26/07/23,58911.79,Received
2354,47,08/04/24,23/05/24,22/05/24,82897.46,Received
2355,45,13/04/23,03/05/23,03/05/23,39243.9,Received
2356,63,04/06/23,10/07/23,11/07/23,94295.56,Approved
2357,45,13/09/24,03/10/24,04/10/24,78098.42,Received
2358,55,27/07/22,28/08/22,28/08/22,14124.09,Shipped
2359,13,28/02/22,10/04/22,08/04/22,29853.35,Shipped
2360,75,07/06/22,16/06/22,17/06/22,28239.68,Received
2361,55,28/09/24,30/10/24,29/10/24,30691.23,Pending
2362,10,06/03/23,27/03/23,25/03/23,36976.55,Pending
2363,17,31/10/23,09/11/23,09/11/23,66206.62,Pending
2364,59,30/10/22,30/11/22,28/11/22,28721.66,Approved
2365,47,10/09/23,25/10/23,24/10/23,76658.35,Received
2366,3,06/12/24,16/12/24,16/12/24,35859.6,Received
2367,29,06/03/24,13/04/24,12/04/24,74448.65,Pending
2368,51,22/10/23,08/11/23,10/11/23,42908.01,Cancelled
2369,66,20/02/23,07/03/23,05/03/23,63848.59,Shipped
2370,17,15/10/24,24/10/24,30/10/24,81434.49,Received
2371,3,31/01/22,10/02/22,08/02/22,15510.26,Received
2372,71,22/11/22,10/12/22,10/12/22,93737.58,Shipped
2373,54,29/07/23,18/08/23,19/08/23,81631.44,Approved
2374,36,02/12/24,09/01/25,11/01/25,33591.32,Received
2375,19,12/06/24,22/07/24,21/07/24,32158.53,Approved
2376,9,11/06/22,10/07/22,10/07/22,22542.17,Pending
2377,32,13/07/24,18/07/24,19/07/24,76524.87,Approved
2378,63,15/11/22,21/12/22,21/12/22,73586.36,Received
2379,16,28/02/24,14/03/24,12/03/24,63108.69,Approved
2380,43,30/12/22,16/01/23,18/01/23,23948.32,Received
2381,19,07/09/24,17/10/24,20/10/24,96632.6,Received
2382,35,06/10/24,23/10/24,25/10/24,94550.97,Received
2383,11,09/10/23,21/10/23,19/10/23,26230.99,Approved
2384,10,02/07/23,23/07/23,25/07/23,63361.19,Received
2385,49,15/12/24,20/01/25,18/01/25,94169.88,Shipped
2386,32,21/10/22,26/10/22,27/10/22,98040.52,Received
2387,23,26/11/22,30/12/22,03/01/23,60402.99,Received
2388,47,21/09/24,05/11/24,07/11/24,88797.77,Received
2389,12,28/11/24,21/12/24,23/12/24,78659.29,Shipped
2390,41,31/03/22,15/04/22,14/04/22,27156.4,Approved
2391,4,08/03/24,26/03/24,24/03/24,20638.59,Pending
2392,71,20/01/24,07/02/24,15/02/24,16996.48,Pending
2393,61,22/05/24,12/06/24,14/06/24,66903.1,Shipped
2394,53,23/01/24,03/02/24,07/02/24,43311.57,Received
2395,29,16/02/22,26/03/22,27/03/22,9543.23,Received
2396,41,02/11/24,17/11/24,16/11/24,28853.27,Received
2397,34,18/05/23,02/07/23,05/07/23,98123.55,Received
2398,1,04/10/23,16/10/23,14/10/23,10932.18,Received
2399,27,21/01/24,04/02/24,04/02/24,27212.37,Shipped
2400,25,24/06/24,05/08/24,03/08/24,33775.34,Shipped
2401,25,07/10/23,18/11/23,20/11/23,25059.57,Shipped
2402,8,11/04/22,29/04/22,29/04/22,22632.72,Received
2403,59,29/03/22,29/04/22,30/04/22,35701.95,Approved
2404,36,01/06/22,09/07/22,08/07/22,13110.38,Pending
2405,74,18/07/22,21/08/22,20/08/22,6885.78,Shipped
2406,30,03/04/24,15/04/24,17/04/24,21255.59,Received
2407,61,09/01/23,30/01/23,30/01/23,31409.15,Shipped
2408,63,16/04/22,22/05/22,23/05/22,90669.22,Received
2409,25,01/06/22,13/07/22,11/07/22,42987.07,Received
2410,61,20/01/24,10/02/24,10/02/24,21934.55,Received
2411,14,23/01/23,11/02/23,12/02/23,23117.5,Approved
2412,50,19/08/22,29/09/22,01/10/22,17248.58,Received
2413,50,13/07/23,23/08/23,24/08/23,33789.37,Approved
2414,32,05/02/22,10/02/22,09/02/22,45917.23,Received
2415,16,15/11/22,30/11/22,02/12/22,76109.83,Cancelled
2416,21,29/04/22,21/05/22,20/05/22,36705.76,Received
2417,2,01/03/23,14/03/23,15/03/23,14666.44,Shipped
2418,75,30/12/22,08/01/23,09/01/23,7340.14,Shipped
2419,10,26/12/24,16/01/25,16/01/25,41097.73,Received
2420,16,19/06/23,04/07/23,11/07/23,71784.85,Received
2421,73,02/01/22,27/01/22,27/01/22,95932.56,Received
2422,63,12/08/23,17/09/23,17/09/23,7373.74,Received
2423,73,19/09/24,14/10/24,15/10/24,71247.15,Shipped
2424,18,30/06/23,20/07/23,22/07/23,86419.54,Received
2425,28,12/02/23,27/03/23,29/03/23,83362.15,Shipped
2426,58,04/11/23,14/11/23,15/11/23,39181.95,Shipped
2427,38,02/04/24,22/04/24,24/04/24,72490.8,Received
2428,34,14/08/22,28/09/22,30/09/22,6310.94,Received
2429,14,23/06/22,12/07/22,14/07/22,89677.82,Shipped
2430,52,05/03/24,06/04/24,07/04/24,19861.33,Received
2431,15,30/01/22,10/02/22,09/02/22,52763.1,Pending
2432,42,22/09/22,10/10/22,09/10/22,6671.5,Shipped
2433,57,12/04/24,20/04/24,21/04/24,45511.37,Approved
2434,17,24/05/23,02/06/23,04/06/23,91823.7,Shipped
2435,10,28/03/24,18/04/24,20/04/24,65066.84,Shipped
2436,12,20/09/22,13/10/22,17/10/22,25835.51,Approved
2437,46,12/04/23,22/05/23,21/05/23,59238.48,Shipped
2438,75,11/11/24,20/11/24,20/11/24,31864.23,Received
2439,14,22/08/24,10/09/24,12/09/24,57097.54,Shipped
2440,29,05/12/22,12/01/23,14/01/23,32288.62,Received
2441,24,26/10/22,05/12/22,03/12/22,98973.2,Shipped
2442,7,28/11/23,13/12/23,15/12/23,60557.8,Received
2443,47,27/03/22,11/05/22,12/05/22,90723.44,Received
2444,49,09/03/22,14/04/22,12/04/22,62905.18,Received
2445,4,01/06/24,19/06/24,20/06/24,55446.81,Received
2446,39,17/08/22,27/08/22,25/08/22,94634.74,Pending
2447,44,28/08/22,25/09/22,26/09/22,87990.97,Pending
2448,47,11/09/22,26/10/22,24/10/22,20687.78,Received
2449,62,17/10/24,18/11/24,19/11/24,75892.87,Received
2450,51,03/06/24,20/06/24,21/06/24,18747.26,Shipped
2451,23,07/06/24,11/07/24,18/07/24,11074.8,Approved
2452,17,23/09/22,02/10/22,01/10/22,71558.11,Shipped
2453,44,23/02/24,22/03/24,20/03/24,73978.2,Shipped
2454,54,15/11/24,05/12/24,03/12/24,59156.33,Received
2455,3,11/06/23,21/06/23,29/06/23,83152.95,Received
2456,31,02/03/22,28/03/22,29/03/22,30256.64,Shipped
2457,56,25/01/23,27/02/23,26/02/23,97619.97,Pending
2458,3,11/01/23,21/01/23,23/01/23,81393.48,Received
2459,63,10/07/22,15/08/22,17/08/22,35050.83,Pending
2460,27,11/11/23,25/11/23,24/11/23,90942.53,Shipped
2461,4,27/08/24,14/09/24,13/09/24,77114.96,Shipped
2462,68,31/10/22,30/11/22,01/12/22,91982.81,Received
2463,17,09/01/23,18/01/23,18/01/23,58352.31,Received
2464,35,16/11/24,03/12/24,04/12/24,60415.1,Approved
2465,5,05/04/23,22/04/23,22/04/23,68021.21,Received
2466,19,12/06/22,22/07/22,24/07/22,12272.11,Approved
2467,13,25/10/22,05/12/22,05/12/22,16307.59,Received
2468,43,13/04/22,30/04/22,02/05/22,61838.27,Cancelled
2469,73,30/05/22,24/06/22,23/06/22,75280.87,Cancelled
2470,18,30/12/23,19/01/24,23/01/24,90693.15,Received
2471,67,29/03/22,07/04/22,14/04/22,38007.24,Pending
2472,45,25/01/23,14/02/23,12/02/23,74054.78,Received
2473,68,09/12/24,08/01/25,09/01/25,94242.67,Pending
2474,70,28/10/24,09/12/24,09/12/24,73297.17,Cancelled
2475,4,04/07/23,22/07/23,20/07/23,71944.23,Received
2476,29,24/07/23,31/08/23,01/09/23,49882.46,Shipped
2477,49,16/03/24,21/04/24,20/04/24,27632.87,Pending
2478,61,04/07/22,25/07/22,27/07/22,88052.01,Shipped
2479,49,14/08/22,19/09/22,27/09/22,55994.81,Received
2480,53,07/06/23,18/06/23,16/06/23,61015.37,Approved
2481,72,11/05/22,10/06/22,08/06/22,91812.12,Received
2482,49,02/05/22,07/06/22,12/06/22,88384.49,Pending
2483,35,07/10/24,24/10/24,26/10/24,96663.97,Shipped
2484,12,21/04/24,14/05/24,21/05/24,95867.4,Received
2485,61,27/05/23,17/06/23,19/06/23,16816.91,Approved
2486,71,27/12/23,14/01/24,15/01/24,23983.75,Shipped
2487,67,09/05/23,18/05/23,16/05/23,58841.07,Received
2488,54,06/03/22,26/03/22,26/03/22,45540.74,Shipped
2489,21,30/06/23,22/07/23,21/07/23,81410.28,Shipped
2490,6,10/11/23,29/11/23,01/12/23,86263.15,Approved
2491,66,09/01/24,24/01/24,22/01/24,72592.7,Received
2492,53,30/11/24,11/12/24,09/12/24,59134.23,Shipped
2493,11,15/12/23,27/12/23,27/12/23,23679.78,Shipped
2494,48,11/12/23,06/01/24,05/01/24,82220.4,Received
2495,50,10/07/24,20/08/24,20/08/24,87118.8,Approved
2496,30,25/11/22,07/12/22,09/12/22,50304.27,Shipped
2497,4,09/09/24,27/09/24,28/09/24,50251.9,Received
2498,72,14/06/24,14/07/24,16/07/24,59139.6,Shipped
2499,7,25/11/22,10/12/22,19/12/22,79959.04,Received
2500,21,23/06/24,15/07/24,13/07/24,93968.66,Shipped
2501,55,29/05/23,30/06/23,01/07/23,21483.09,Received
2502,46,18/12/23,27/01/24,25/01/24,70329.44,Shipped
2503,63,21/11/24,27/12/24,26/12/24,86321.72,Received
2504,57,17/03/22,25/03/22,25/03/22,17459.45,Pending
2505,13,10/09/22,21/10/22,20/10/22,85749.6,Shipped
2506,14,01/05/22,20/05/22,20/05/22,15906.38,Shipped
2507,16,04/06/24,19/06/24,20/06/24,54752.52,Received
2508,64,30/01/24,12/03/24,13/03/24,83359.76,Received
2509,37,31/03/23,06/04/23,04/04/23,40582.51,Cancelled
2510,4,31/07/23,18/08/23,17/08/23,80702.04,Received
2511,60,17/06/23,25/06/23,24/06/23,75804.99,Received
2512,58,09/05/22,19/05/22,19/05/22,93208.9,Shipped
2513,54,15/02/22,07/03/22,07/03/22,28925.42,Received
2514,43,23/11/22,10/12/22,12/12/22,27186.09,Received
2515,60,28/02/23,08/03/23,07/03/23,9693.19,Received
2516,8,20/11/22,08/12/22,12/12/22,92694.4,Received
2517,21,21/10/23,12/11/23,14/11/23,58133.21,Cancelled
2518,65,28/05/24,05/06/24,05/06/24,36209.73,Shipped
2519,52,28/08/24,29/09/24,30/09/24,27487.33,Approved
2520,65,19/09/23,27/09/23,28/09/23,54111.5,Received
2521,7,03/11/22,18/11/22,19/11/22,91757.7,Received
2522,52,14/04/23,16/05/23,17/05/23,33287.73,Received
2523,43,10/11/22,27/11/22,26/11/22,9290.02,Received
2524,23,17/07/23,20/08/23,19/08/23,73317.6,Shipped
2525,41,16/02/24,02/03/24,04/03/24,93424.68,Received
2526,63,03/06/24,09/07/24,08/07/24,10103.38,Cancelled
2527,62,26/05/24,27/06/24,26/06/24,63302.02,Shipped
2528,13,16/01/22,26/02/22,26/02/22,71428.26,Received
2529,11,27/07/24,08/08/24,08/08/24,87975.3,Received
2530,66,31/08/23,15/09/23,22/09/23,23107.15,Received
2531,72,13/01/23,12/02/23,13/02/23,85135.97,Approved
2532,34,19/02/24,04/04/24,09/04/24,53566.13,Received
2533,14,29/05/22,17/06/22,15/06/22,42119.5,Received
2534,2,28/07/22,10/08/22,11/08/22,90203.79,Cancelled
2535,71,25/07/22,12/08/22,12/08/22,87708.86,Received
2536,13,29/05/24,09/07/24,09/07/24,97553.66,Received
2537,28,19/01/23,03/03/23,03/03/23,13147.44,Received
2538,44,07/07/24,04/08/24,02/08/24,32853.15,Received
2539,58,22/06/23,02/07/23,02/07/23,78325.41,Received
2540,48,19/03/22,14/04/22,15/04/22,49205.85,Cancelled
2541,35,19/06/22,06/07/22,07/07/22,92108.39,Pending
2542,65,01/12/22,09/12/22,09/12/22,52343.79,Received
2543,37,01/05/22,07/05/22,09/05/22,37807.58,Received
2544,58,08/01/22,18/01/22,17/01/22,22414.56,Cancelled
2545,12,15/09/22,08/10/22,08/10/22,73258.4,Received
2546,51,05/05/24,22/05/24,21/05/24,20117.35,Received
2547,15,10/06/24,21/06/24,19/06/24,65328.49,Approved
2548,75,14/10/24,23/10/24,31/10/24,31799.98,Approved
2549,46,20/07/23,29/08/23,27/08/23,91775.79,Received
2550,13,10/07/24,20/08/24,28/08/24,14433.45,Approved
2551,7,03/02/22,18/02/22,20/02/22,39440.76,Received
2552,31,01/10/22,27/10/22,27/10/22,89115.33,Received
2553,5,04/12/24,21/12/24,22/12/24,95976.97,Shipped
2554,25,19/10/24,30/11/24,29/11/24,94941.36,Pending
2555,19,02/09/24,12/10/24,12/10/24,95972.92,Received
2556,38,21/02/24,12/03/24,10/03/24,24074.63,Approved
2557,44,03/12/22,31/12/22,29/12/22,43283.11,Approved
2558,45,21/11/24,11/12/24,13/12/24,64726.86,Received
2559,73,15/02/22,12/03/22,11/03/22,88938.48,Received
2560,4,12/12/23,30/12/23,01/01/24,42091.69,Received
2561,47,21/06/24,05/08/24,14/08/24,37470.66,Shipped
2562,3,26/09/23,06/10/23,10/10/23,77806.66,Received
2563,46,11/11/23,21/12/23,21/12/23,21711.06,Received
2564,62,08/03/24,09/04/24,08/04/24,66376.41,Approved
2565,45,19/01/24,08/02/24,06/02/24,73323.74,Approved
2566,75,09/05/22,18/05/22,18/05/22,55383.65,Approved
2567,4,18/06/24,06/07/24,04/07/24,88121.79,Shipped
2568,41,28/12/23,12/01/24,12/01/24,43466.93,Shipped
2569,60,13/06/24,21/06/24,28/06/24,66903.39,Shipped
2570,48,30/08/22,25/09/22,04/10/22,97050.88,Received
2571,23,26/12/23,29/01/24,01/02/24,85593.81,Shipped
2572,8,18/02/24,07/03/24,06/03/24,76994.53,Shipped
2573,62,14/01/23,15/02/23,17/02/23,14184.19,Received
2574,25,07/06/22,19/07/22,29/07/22,91191.36,Shipped
2575,25,29/09/23,10/11/23,12/11/23,37050.15,Received
2576,64,13/05/24,24/06/24,24/06/24,64395.85,Approved
2577,9,08/07/22,06/08/22,08/08/22,28729.95,Shipped
2578,56,01/09/24,04/10/24,05/10/24,69046.84,Received
2579,40,01/08/24,14/08/24,16/08/24,74309.03,Pending
2580,53,24/08/24,04/09/24,06/09/24,75260.83,Received
2581,57,17/12/24,25/12/24,27/12/24,60093.83,Received
2582,16,01/06/23,16/06/23,22/06/23,13762.64,Received
2583,14,22/01/24,10/02/24,08/02/24,39924.81,Received
2584,6,17/11/24,06/12/24,11/12/24,82775.18,Cancelled
2585,9,13/02/22,14/03/22,12/03/22,34352.51,Shipped
2586,40,12/08/24,25/08/24,23/08/24,70267.81,Received
2587,27,15/07/22,29/07/22,31/07/22,72683.47,Received
2588,34,18/12/24,01/02/25,03/02/25,58767.28,Received
2589,28,29/01/23,13/03/23,20/03/23,19491.09,Shipped
2590,74,24/05/22,27/06/22,25/06/22,95851.31,Received
2591,21,02/07/22,24/07/22,24/07/22,37673.42,Cancelled
2592,45,17/08/23,06/09/23,07/09/23,91970,Pending
2593,49,15/09/22,21/10/22,19/10/22,72970.5,Received
2594,71,26/02/24,15/03/24,14/03/24,10081.42,Received
2595,29,24/02/23,03/04/23,02/04/23,82567.23,Approved
2596,25,19/04/24,31/05/24,03/06/24,12983.46,Shipped
2597,33,03/08/23,09/09/23,08/09/23,10800.85,Received
2598,41,02/08/23,17/08/23,16/08/23,51046.37,Received
2599,70,16/11/22,28/12/22,04/01/23,70924.19,Shipped
2600,27,24/02/23,10/03/23,09/03/23,68759.83,Received
2601,30,18/07/24,30/07/24,30/07/24,74404.22,Shipped
2602,20,08/05/22,27/05/22,29/05/22,6534.73,Received
2603,14,18/07/24,06/08/24,04/08/24,94353.97,Received
2604,42,04/08/24,22/08/24,22/08/24,45467.87,Approved
2605,22,10/11/22,05/12/22,11/12/22,9002.17,Shipped
2606,73,03/08/24,28/08/24,30/08/24,82472.87,Approved
2607,13,18/07/22,28/08/22,26/08/22,20005.71,Received
2608,43,04/06/24,21/06/24,21/06/24,79151.98,Received
2609,39,21/06/24,01/07/24,01/07/24,42606.89,Approved
2610,49,09/09/24,15/10/24,15/10/24,73903.05,Shipped
