InventoryID,ProductID,WarehouseID,QuantityOnHand,ReorderPoint,SafetyStock,LastStocktakeDate,InventoryValue
3512,70,12,1255,273,73,31/08/25,538056.15
3513,331,12,1411,56,74,31/08/25,29673.33
3514,282,12,1126,252,56,31/08/25,58687.12
3515,62,12,1337,174,54,31/08/25,552635.58
3516,271,12,743,94,108,31/08/25,321956.76
3517,237,12,260,245,20,31/08/25,97240
3518,196,12,741,298,119,31/08/25,72002.97
3519,167,12,1258,84,101,31/08/25,56874.18
3520,399,12,611,227,129,31/08/25,173126.85
3521,387,12,489,123,146,31/08/25,214035.3
3522,296,12,211,206,45,31/08/25,2240.82
3523,373,12,412,151,66,31/08/25,131460.96
3524,391,12,126,224,142,31/08/25,42940.8
3525,347,12,794,100,74,31/08/25,34769.26
3526,55,12,204,262,56,31/08/25,12609.24
3527,328,12,726,226,146,31/08/25,137889.18
3528,360,12,1274,54,94,31/08/25,136738.42
3529,283,12,723,159,141,31/08/25,252558.36
3530,242,12,882,238,149,31/08/25,45043.74
3531,276,12,1157,293,22,31/08/25,435205.55
3532,180,12,476,209,139,31/08/25,135017.4
3533,53,12,133,237,99,31/08/25,5607.28
3534,125,12,708,273,28,31/08/25,90362.04
3535,281,12,209,261,135,31/08/25,9572.2
3536,26,12,114,166,126,31/08/25,4083.48
3537,110,12,1150,297,150,31/08/25,95358
3538,45,12,906,299,112,31/08/25,117272.64
3539,169,12,1440,157,47,31/08/25,59212.8
3540,314,12,146,204,56,31/08/25,34121.66
3541,48,12,340,94,37,31/08/25,147862.6
3542,339,12,1275,266,23,31/08/25,156302.25
3543,364,12,901,155,148,31/08/25,32976.6
3544,374,12,605,249,111,31/08/25,41781.3
3545,133,12,544,194,66,31/08/25,146520.96
3546,183,12,477,160,31,31/08/25,38140.92
3547,38,12,816,94,28,31/08/25,364205.28
3548,234,12,996,155,51,31/08/25,449325.48
3549,362,12,1408,189,109,31/08/25,631150.08
3550,319,12,207,274,131,31/08/25,31273.56
3551,105,12,1173,96,47,31/08/25,341425.11
3552,230,12,1321,297,31,31/08/25,606907.03
3553,303,12,1270,73,70,31/08/25,354050.6
3554,37,12,192,178,85,31/08/25,36178.56
3555,107,12,1364,209,66,31/08/25,634123.6
3556,295,12,1254,192,56,31/08/25,78262.14
3557,179,12,610,58,148,31/08/25,284278.3
3558,156,12,251,239,78,31/08/25,120595.46
3559,392,12,81,60,38,31/08/25,35993.16
3560,191,12,226,283,89,31/08/25,109031.44
3561,19,12,392,290,82,31/08/25,30552.48
3562,333,12,178,227,84,31/08/25,1893.92
3563,89,12,1211,113,63,31/08/25,188504.26
3564,352,12,1131,226,118,31/08/25,227240.52
3565,269,12,1479,52,130,31/08/25,91002.87
3566,299,12,785,270,45,31/08/25,65052.95
3567,334,12,908,239,138,31/08/25,333808.04
3568,359,12,1196,240,44,31/08/25,22233.64
3569,182,12,1321,178,144,31/08/25,543882.12
3570,155,12,512,209,93,31/08/25,96844.8
3571,161,12,1351,265,132,31/08/25,544196.31
3572,198,12,1361,189,114,31/08/25,182496.49
3573,98,12,504,197,31,31/08/25,163018.8
3574,23,12,908,192,125,31/08/25,338783.88
3575,233,12,1250,59,119,31/08/25,112287.5
3576,74,12,1117,66,50,31/08/25,354558.14
3577,236,12,711,112,68,31/08/25,88185.33
3578,109,12,1070,166,135,31/08/25,227717.4
3579,382,12,434,82,138,31/08/25,92585.22
3580,43,12,113,228,77,31/08/25,44917.5
3581,312,12,268,161,104,31/08/25,112233.04
3582,69,12,1443,108,121,31/08/25,244675.08
3583,94,12,844,134,91,31/08/25,90763.76
3584,318,12,447,57,48,31/08/25,80549.4
3585,393,12,645,145,96,31/08/25,282000.45
3586,135,12,1467,135,150,31/08/25,472931.46
3587,316,12,103,169,43,31/08/25,23123.5
3588,141,12,1290,259,64,31/08/25,540716.4
3589,162,12,1482,243,78,31/08/25,308759.88
3590,95,12,66,63,36,31/08/25,17979.06
3591,187,12,8,276,133,31/08/25,3737.44
3592,54,12,1259,171,88,31/08/25,182492.05
3593,223,12,335,279,23,31/08/25,70316.5
3594,383,12,362,137,83,31/08/25,22241.28
3595,128,12,1067,122,47,31/08/25,319619.85
3596,112,12,50,142,65,31/08/25,16761.5
3597,351,12,371,78,70,31/08/25,113689.24
3598,258,12,324,89,109,31/08/25,91410.12
3599,31,12,1218,191,148,31/08/25,459478.32
3600,294,12,1105,210,82,31/08/25,298913.55
3601,59,12,1306,70,71,31/08/25,310697.4
3602,29,12,1036,257,74,31/08/25,508116.56
3603,160,12,385,60,129,31/08/25,189666.4
3604,372,12,775,53,40,31/08/25,382586.5
3605,207,12,1263,223,79,31/08/25,185799.93
3606,4,12,962,279,117,31/08/25,48763.78
3607,33,12,201,139,66,31/08/25,13563.48
3608,102,12,1034,146,21,31/08/25,345593.82
3609,131,12,125,229,138,31/08/25,21462.5
3610,254,12,1081,290,135,31/08/25,205595.39
3611,143,12,677,278,60,31/08/25,185714.64
3612,332,12,780,180,102,31/08/25,58203.6
3613,52,12,794,158,128,31/08/25,381318.5
3614,311,12,401,62,115,31/08/25,54608.18
3615,266,12,377,203,108,31/08/25,27362.66
3616,28,12,1200,189,62,31/08/25,136332
3617,81,12,341,69,109,31/08/25,127486.26
3618,140,12,1441,238,118,31/08/25,560851.61
3619,126,12,594,283,115,31/08/25,230685.84
3620,290,12,678,237,67,31/08/25,171052.62
3621,398,12,89,210,69,31/08/25,18610.79
3622,142,12,480,87,106,31/08/25,148478.4
3623,5,12,673,52,40,31/08/25,150556.83
3624,206,12,1049,225,91,31/08/25,118390.14
3625,154,12,1344,245,135,31/08/25,51448.32
3626,67,12,479,70,118,31/08/25,122901.82
3627,210,12,80,215,148,31/08/25,27070.4
3628,348,12,1277,227,122,31/08/25,584253.04
3629,277,12,809,191,144,31/08/25,270003.75
3630,15,12,175,215,48,31/08/25,36251.25
3631,260,12,917,273,56,31/08/25,346075.8
3632,257,12,1414,191,145,31/08/25,83609.82
3633,149,12,156,188,68,31/08/25,34736.52
3634,44,12,794,231,34,31/08/25,221502.18
3635,321,12,88,52,59,31/08/25,24159.52
3636,176,12,1078,225,149,31/08/25,211546.72
3637,114,12,1359,148,36,31/08/25,480161.88
3638,212,12,1066,114,98,31/08/25,58566.04
3639,307,12,258,163,76,31/08/25,115883.28
3640,357,12,450,113,122,31/08/25,84298.5
3641,225,12,1480,168,32,31/08/25,566632.8
3642,232,12,1265,143,65,31/08/25,627288.2
3643,251,12,429,147,120,31/08/25,87258.6
3644,197,12,52,132,53,31/08/25,13523.12
3645,11,12,517,75,101,31/08/25,92449.94
3646,171,12,1402,285,136,31/08/25,174773.32
3647,287,12,1073,59,54,31/08/25,405014.58
3648,342,12,1423,229,86,31/08/25,268463.18
3649,21,12,1186,72,92,31/08/25,477993.58
3650,255,12,511,59,77,31/08/25,31911.95
3651,273,12,1366,252,45,31/08/25,371128.54
3652,190,12,1138,169,145,31/08/25,515593.66
3653,355,12,654,135,43,31/08/25,170079.24
3654,217,12,505,288,62,31/08/25,38607.25
3655,122,12,1251,70,42,31/08/25,52191.72
3656,63,12,404,82,67,31/08/25,90419.24
3657,173,12,1071,194,135,31/08/25,471389.94
3658,350,12,191,123,78,31/08/25,54154.23
3659,34,12,1239,105,79,31/08/25,378626.01
3660,3,12,729,258,53,31/08/25,105318.63
3661,14,12,1425,101,119,31/08/25,311348.25
3662,136,12,1338,250,33,31/08/25,187360.14
3663,386,12,382,251,141,31/08/25,138730.94
3664,221,12,612,88,116,31/08/25,186158.16
3665,68,12,731,79,106,31/08/25,106002.31
3666,22,12,276,104,105,31/08/25,73943.16
3667,18,12,279,86,35,31/08/25,93077.19
3668,144,12,1030,237,59,31/08/25,134476.8
3669,365,12,128,246,30,31/08/25,49140.48
3670,163,12,1413,223,135,31/08/25,368920.17
3671,96,12,1351,50,100,31/08/25,223279.77
3672,379,12,1074,87,98,31/08/25,528966.48
3673,41,12,517,93,132,31/08/25,206763.81
3674,202,12,851,118,107,31/08/25,322188.6
3675,224,12,285,89,69,31/08/25,22925.4
3676,356,12,1141,271,87,31/08/25,114579.22
3677,329,12,1092,292,143,31/08/25,524738.76
3678,8,12,408,222,113,31/08/25,180050.4
3679,111,12,635,246,84,31/08/25,89039.7
3680,297,12,1233,238,64,31/08/25,482916.78
3681,226,12,80,195,138,31/08/25,36709.6
3682,340,12,569,246,91,31/08/25,27528.22
3683,186,12,448,144,34,31/08/25,211025.92
3684,118,12,832,273,65,31/08/25,35617.92
3685,390,12,1339,202,50,31/08/25,594020.57
3686,117,12,13,177,147,31/08/25,1630.72
3687,249,12,165,229,59,31/08/25,38527.5
3688,127,12,107,220,40,31/08/25,13882.18
3689,101,12,140,99,68,31/08/25,31992.8
3690,61,12,686,227,34,31/08/25,228424.28
3691,270,12,80,252,58,31/08/25,4456
3692,85,12,257,192,77,31/08/25,112013.45
3693,208,12,1255,189,147,31/08/25,546502.3
3694,35,12,880,50,101,31/08/25,255217.6
3695,389,12,842,203,74,31/08/25,80427.84
3696,376,12,1490,194,55,31/08/25,518952.1
3697,381,12,355,246,134,31/08/25,22123.6
3698,106,12,537,72,148,31/08/25,205397.13
3699,103,12,1486,63,74,31/08/25,555125.02
3700,71,12,1020,124,70,31/08/25,492241.8
3701,139,12,1386,194,89,31/08/25,328773.06
3702,302,12,304,66,137,31/08/25,35105.92
3703,292,12,1173,187,97,31/08/25,158096.94
3704,20,12,78,145,115,31/08/25,27276.6
3705,247,12,930,259,115,31/08/25,448687.8
3706,246,12,1136,245,47,31/08/25,253225.76
3707,244,12,1249,145,138,31/08/25,274979.84
3708,354,12,131,234,117,31/08/25,18125.16
3709,49,12,480,155,138,31/08/25,231801.6
3710,104,12,1107,121,100,31/08/25,199293.21
3711,315,12,1462,189,89,31/08/25,503966.02
3712,205,12,777,83,76,31/08/25,220776.78
3713,24,12,481,277,55,31/08/25,59369.83
3714,214,12,702,224,119,31/08/25,108367.74
3715,261,12,566,162,67,31/08/25,131023.34
3716,323,12,1471,66,149,31/08/25,80272.47
3717,252,12,39,169,80,31/08/25,15039.57
3718,338,12,132,96,111,31/08/25,22293.48
3719,268,12,1482,136,110,31/08/25,401799.84
3720,300,12,933,157,100,31/08/25,401236.65
3721,222,12,1409,102,118,31/08/25,189468.23
3722,200,12,474,175,66,31/08/25,29918.88
3723,158,12,1226,179,76,31/08/25,110903.96
3724,288,12,833,161,22,31/08/25,232348.69
3725,25,12,585,91,109,31/08/25,46601.1
3726,215,12,1475,244,90,31/08/25,502945.5
3727,267,12,1445,222,46,31/08/25,515171.4
3728,279,12,795,257,131,31/08/25,43160.55
3729,324,12,1199,181,87,31/08/25,561048.07
3730,336,12,1041,154,109,31/08/25,495588.87
3731,188,12,467,106,143,31/08/25,69475.59
3732,377,12,1201,237,50,31/08/25,183284.61
3733,119,12,1345,196,70,31/08/25,75172.05
3734,256,12,1468,55,103,31/08/25,78273.76
3735,138,12,1291,92,112,31/08/25,542723.49
3736,174,12,992,130,58,31/08/25,29779.84
3737,343,12,1017,299,145,31/08/25,289133.1
3738,218,12,962,225,101,31/08/25,126233.64
3739,58,12,419,266,51,31/08/25,49576.08
3740,157,12,958,285,35,31/08/25,216421.78
3741,130,12,136,121,68,31/08/25,67998.64
3742,375,13,52,162,128,31/08/25,9863.88
3743,203,13,919,218,56,31/08/25,381605.56
3744,229,13,723,205,102,31/08/25,193084.38
3745,391,13,40,183,99,31/08/25,13632
3746,318,13,1049,51,75,31/08/25,189029.8
3747,213,13,1365,234,85,31/08/25,165165
3748,226,13,1290,227,92,31/08/25,591942.3
3749,245,13,485,54,102,31/08/25,150471.25
3750,32,13,192,296,130,31/08/25,62749.44
3751,76,13,940,187,48,31/08/25,118327.2
3752,57,13,265,249,136,31/08/25,72156.85
3753,31,13,1119,135,62,31/08/25,422131.56
3754,33,13,658,157,122,31/08/25,44401.84
3755,158,13,416,252,53,31/08/25,37631.36
3756,178,13,582,74,126,31/08/25,14509.26
3757,81,13,981,128,98,31/08/25,366756.66
3758,249,13,1279,252,131,31/08/25,298646.5
3759,34,13,717,184,119,31/08/25,219108.03
3760,215,13,812,230,93,31/08/25,276875.76
3761,64,13,676,163,46,31/08/25,13040.04
3762,165,13,620,288,54,31/08/25,80011
3763,128,13,683,165,110,31/08/25,204592.65
3764,181,13,1098,243,59,31/08/25,263432.16
3765,182,13,672,103,74,31/08/25,276675.84
3766,248,13,303,266,76,31/08/25,123975.48
3767,217,13,768,189,62,31/08/25,58713.6
3768,125,13,210,166,77,31/08/25,26802.3
3769,347,13,1147,226,149,31/08/25,50227.13
3770,383,13,782,196,139,31/08/25,48046.08
3771,88,13,790,165,47,31/08/25,90518.2
3772,263,13,1164,197,76,31/08/25,82993.2
3773,50,13,1368,259,127,31/08/25,107866.8
3774,311,13,283,261,62,31/08/25,38538.94
3775,20,13,1205,85,125,31/08/25,421388.5
3776,143,13,668,78,25,31/08/25,183245.76
3777,22,13,1229,228,96,31/08/25,329261.39
3778,6,13,1487,214,67,31/08/25,436196.58
3779,350,13,1029,136,68,31/08/25,291752.37
3780,288,13,698,277,56,31/08/25,194693.14
3781,135,13,947,90,37,31/08/25,305293.86
3782,197,13,515,266,61,31/08/25,133930.9
3783,239,13,889,266,38,31/08/25,344238.58
3784,400,13,339,61,143,31/08/25,130470.93
3785,42,13,963,239,100,31/08/25,119864.61
3786,196,13,14,165,72,31/08/25,1360.38
3787,265,13,1119,91,53,31/08/25,98024.4
3788,137,13,810,90,85,31/08/25,25401.6
3789,195,13,988,289,106,31/08/25,421154.76
3790,120,13,53,172,35,31/08/25,20057.85
3791,381,13,1146,185,32,31/08/25,71418.72
3792,102,13,1433,288,30,31/08/25,478951.59
3793,274,13,354,223,112,31/08/25,162765.66
3794,37,13,1427,60,101,31/08/25,268889.61
3795,10,13,503,170,75,31/08/25,206818.51
3796,132,13,1494,219,115,31/08/25,331145.1
3797,126,13,8,233,73,31/08/25,3106.88
3798,392,13,471,82,116,31/08/25,209293.56
3799,353,13,512,172,43,31/08/25,81367.04
3800,40,13,27,247,69,31/08/25,7751.16
3801,13,13,1313,52,115,31/08/25,591178.25
3802,208,13,99,94,60,31/08/25,43110.54
3803,271,13,568,127,144,31/08/25,246125.76
3804,59,13,1179,267,143,31/08/25,280484.1
3805,164,13,675,241,29,31/08/25,176485.5
3806,224,13,1360,263,34,31/08/25,109398.4
3807,61,13,1235,209,22,31/08/25,411230.3
3808,98,13,27,115,72,31/08/25,8733.15
3809,257,13,1481,233,132,31/08/25,87571.53
3810,336,13,1050,75,84,31/08/25,499873.5
3811,366,13,1497,110,112,31/08/25,679518.24
3812,27,13,747,116,81,31/08/25,5916.24
3813,176,13,1010,223,91,31/08/25,198202.4
3814,228,13,960,109,146,31/08/25,298396.8
3815,393,13,922,173,45,31/08/25,403107.62
3816,323,13,998,111,69,31/08/25,54460.86
3817,188,13,1220,246,131,31/08/25,181499.4
3818,287,13,847,265,74,31/08/25,319708.62
3819,133,13,91,164,90,31/08/25,24509.94
3820,140,13,1290,145,100,31/08/25,502080.9
3821,198,13,1279,188,145,31/08/25,171501.11
3822,291,13,584,54,92,31/08/25,124584.72
3823,293,13,1213,169,77,31/08/25,427461.2
3824,145,13,336,92,67,31/08/25,9055.2
3825,349,13,201,123,73,31/08/25,79262.34
3826,54,13,230,110,49,31/08/25,33338.5
3827,267,13,84,157,115,31/08/25,29947.68
3828,252,13,234,65,52,31/08/25,90237.42
3829,219,13,256,169,136,31/08/25,49075.2
3830,306,13,1306,277,109,31/08/25,349041.56
3831,142,13,403,89,96,31/08/25,124659.99
3832,343,13,1400,138,63,31/08/25,398020
3833,299,13,209,109,48,31/08/25,17319.83
3834,138,13,1237,91,137,31/08/25,520022.43
3835,72,13,1271,161,115,31/08/25,460877.31
3836,123,13,34,245,66,31/08/25,10168.38
3837,85,13,970,86,125,31/08/25,422774.5
3838,234,13,1485,261,150,31/08/25,669928.05
3839,148,13,1060,117,124,31/08/25,105576
3840,104,13,99,51,47,31/08/25,17822.97
3841,259,13,91,156,33,31/08/25,1769.95
3842,107,13,1001,195,68,31/08/25,465364.9
3843,124,13,81,103,123,31/08/25,24662.88
3844,174,13,186,70,29,31/08/25,5583.72
3845,26,13,206,90,41,31/08/25,7378.92
3846,149,13,917,97,65,31/08/25,204188.39
3847,317,13,954,143,41,31/08/25,84095.1
3848,295,13,1017,167,128,31/08/25,63470.97
3849,155,13,43,140,86,31/08/25,8133.45
3850,258,13,678,72,71,31/08/25,191284.14
3851,206,13,461,271,60,31/08/25,52028.46
3852,47,13,661,133,103,31/08/25,102203.82
3853,116,13,307,193,92,31/08/25,63085.43
3854,351,13,1406,233,68,31/08/25,430854.64
3855,251,13,564,181,49,31/08/25,114717.6
3856,369,13,126,82,25,31/08/25,22789.62
3857,269,13,1002,92,74,31/08/25,61653.06
3858,65,13,1124,178,99,31/08/25,557695.08
3859,199,13,636,261,113,31/08/25,208970.52
3860,173,13,954,121,99,31/08/25,419893.56
3861,205,13,854,217,33,31/08/25,242655.56
3862,276,13,1125,53,117,31/08/25,423168.75
3863,373,13,619,75,52,31/08/25,197510.52
3864,399,13,1467,97,128,31/08/25,415674.45
3865,333,13,132,66,77,31/08/25,1404.48
3866,36,13,870,133,96,31/08/25,304595.7
3867,63,13,1441,205,67,31/08/25,322510.21
3868,83,13,212,94,49,31/08/25,61880.68
3869,398,13,272,189,122,31/08/25,56877.92
3870,348,13,142,81,51,31/08/25,64967.84
3871,189,13,1375,280,37,31/08/25,191413.75
3872,357,13,164,86,49,31/08/25,30722.12
3873,385,13,821,289,136,31/08/25,9285.51
3874,325,13,51,220,96,31/08/25,17940.78
3875,231,13,375,163,120,31/08/25,71122.5
3876,23,13,296,188,42,31/08/25,110440.56
3877,342,13,385,119,96,31/08/25,72634.1
3878,66,13,1362,110,91,31/08/25,482393.16
3879,365,13,405,242,80,31/08/25,155483.55
3880,389,13,285,87,113,31/08/25,27223.2
3881,194,13,1228,139,100,31/08/25,11776.52
3882,354,13,1156,124,108,31/08/25,159944.16
3883,52,13,32,231,124,31/08/25,15368
3884,220,13,268,177,104,31/08/25,29051.2
3885,144,13,1264,260,75,31/08/25,165027.84
3886,45,13,438,55,115,31/08/25,56694.72
3887,334,13,1035,62,24,31/08/25,380497.05
3888,56,13,1054,266,82,31/08/25,396019.42
3889,92,13,13,269,102,31/08/25,2428.79
3890,48,13,1088,64,133,31/08/25,473160.32
3891,15,13,886,239,148,31/08/25,183534.9
3892,95,13,1013,276,64,31/08/25,275951.33
3893,319,13,92,176,93,31/08/25,13899.36
3894,62,13,1262,94,115,31/08/25,521635.08
3895,237,13,523,83,54,31/08/25,195602
3896,285,13,1117,103,59,31/08/25,554601.67
3897,273,13,945,254,89,31/08/25,256747.05
3898,185,13,172,101,147,31/08/25,31023.64
3899,364,13,843,277,124,31/08/25,30853.8
3900,238,13,371,242,54,31/08/25,7293.86
3901,395,13,812,149,150,31/08/25,345246.16
3902,97,13,894,161,145,31/08/25,348767.28
3903,281,13,841,178,78,31/08/25,38517.8
3904,241,13,1113,167,137,31/08/25,53657.73
3905,170,13,1432,95,56,31/08/25,617822.08
3906,103,13,392,155,121,31/08/25,146439.44
3907,190,13,131,150,66,31/08/25,59352.17
3908,1,13,271,99,26,31/08/25,119519.13
3909,94,13,435,207,121,31/08/25,46779.9
3910,53,13,1031,65,120,31/08/25,43466.96
3911,380,13,40,298,122,31/08/25,5264.8
3912,344,13,152,238,105,31/08/25,5348.88
3913,193,13,242,173,132,31/08/25,51267.7
3914,204,13,1359,127,38,31/08/25,144964.53
3915,167,13,947,239,136,31/08/25,42813.87
3916,186,13,1027,274,137,31/08/25,483758.08
3917,44,13,65,200,126,31/08/25,18133.05
3918,38,13,706,115,99,31/08/25,315108.98
3919,247,13,882,231,131,31/08/25,425529.72
3920,297,13,827,164,86,31/08/25,323902.82
3921,352,13,12,157,58,31/08/25,2411.04
3922,386,13,573,57,27,31/08/25,208096.41
3923,371,13,140,117,96,31/08/25,9003.4
3924,71,13,862,96,113,31/08/25,415992.58
3925,397,13,382,210,115,31/08/25,86641.42
3926,372,13,388,259,118,31/08/25,191540.08
3927,5,13,342,89,23,31/08/25,76508.82
3928,168,13,974,106,117,31/08/25,433478.7
3929,256,13,1308,139,114,31/08/25,69742.56
3930,223,13,405,168,65,31/08/25,85009.5
3931,159,13,265,110,147,31/08/25,72443.05
3932,172,13,847,178,115,31/08/25,407855.91
3933,303,13,735,108,29,31/08/25,204903.3
3934,129,13,1322,164,120,31/08/25,445355.36
3935,4,13,279,247,93,31/08/25,14142.51
3936,298,13,187,216,121,31/08/25,66871.2
3937,283,13,821,92,138,31/08/25,286791.72
3938,363,13,1074,190,100,31/08/25,59757.36
3939,160,13,314,125,70,31/08/25,154688.96
3940,207,13,11,70,100,31/08/25,1618.21
3941,394,13,788,176,83,31/08/25,262829.52
3942,361,13,547,110,29,31/08/25,49629.31
3943,87,13,894,247,74,31/08/25,173087.34
3944,379,13,1033,243,149,31/08/25,508773.16
3945,70,13,726,70,132,31/08/25,311257.98
3946,261,13,1229,129,95,31/08/25,284501.21
3947,49,13,1298,148,81,31/08/25,626830.16
3948,305,13,883,110,77,31/08/25,106251.39
3949,332,13,1191,59,147,31/08/25,88872.42
3950,154,13,685,115,95,31/08/25,26221.8
3951,41,13,1372,249,109,31/08/25,548703.96
3952,355,13,1238,220,147,31/08/25,321954.28
3953,253,13,295,238,87,31/08/25,142493.85
3954,254,13,436,278,86,31/08/25,82922.84
3955,266,13,1414,260,90,31/08/25,102628.12
3956,387,13,1073,249,108,31/08/25,469652.1
3957,367,13,1421,266,129,31/08/25,383158.44
3958,18,13,1086,171,139,31/08/25,362300.46
3959,177,13,863,280,25,31/08/25,172582.74
3960,356,13,947,186,144,31/08/25,95097.74
3961,341,13,165,230,146,31/08/25,69740.55
3962,331,13,462,167,87,31/08/25,9715.86
3963,328,13,1129,251,86,31/08/25,214430.97
3964,294,13,755,166,65,31/08/25,204235.05
3965,275,13,33,67,125,31/08/25,2487.21
3966,314,13,74,262,76,31/08/25,17294.54
3967,236,13,561,187,33,31/08/25,69580.83
3968,35,13,1162,67,63,31/08/25,337003.24
3969,216,13,1365,238,142,31/08/25,288124.2
3970,3,13,1356,277,121,31/08/25,195901.32
3971,17,13,1034,288,94,31/08/25,231285.12
3972,96,13,489,186,67,31/08/25,80817.03
3973,232,13,57,192,86,31/08/25,28265.16
3974,39,13,639,143,122,31/08/25,140969.79
3975,55,13,1268,272,118,31/08/25,78375.08
3976,2,13,616,141,97,31/08/25,252233.52
3977,201,13,651,282,38,31/08/25,321899.97
3978,322,13,1,102,47,31/08/25,300.57
3979,212,13,422,128,46,31/08/25,23184.68
3980,179,13,599,109,71,31/08/25,279151.97
3981,28,13,576,285,48,31/08/25,65439.36
3982,370,13,814,81,55,31/08/25,347048.9
3983,316,13,846,222,102,31/08/25,189927
3984,300,13,561,108,96,31/08/25,241258.05
3985,100,13,162,60,31,31/08/25,80569.08
3986,218,13,168,90,150,31/08/25,22044.96
3987,16,13,1343,176,110,31/08/25,385051.53
3988,321,13,851,300,132,31/08/25,233633.54
3989,222,13,302,118,116,31/08/25,40609.94
3990,24,13,1077,90,40,31/08/25,132934.11
3991,396,13,387,249,51,31/08/25,11579.04
3992,262,13,605,267,67,31/08/25,37231.7
3993,146,13,958,277,36,31/08/25,91230.34
3994,227,13,429,140,74,31/08/25,31342.74
3995,67,13,11,140,147,31/08/25,2822.38
3996,90,13,1176,196,24,31/08/25,558529.44
3997,75,13,1443,181,137,31/08/25,126046.05
3998,244,13,175,114,43,31/08/25,38528
