OrderID,CustomerID,OrderDate,RequiredDate,ShippedDate,OrderStatus,OrderValue,Priority,SalesRepID
11645,1009,30/12/22,29/01/23,02/01/23,Delivered,17456.11,Medium,37
11646,669,11/01/22,28/01/22,18/01/22,Delivered,6267.83,Low,84
11647,1072,14/04/22,29/04/22,19/04/22,Delivered,6622.22,High,92
11648,1085,18/08/22,05/09/22,25/08/22,Delivered,22765.91,Medium,79
11649,474,25/04/24,01/05/24,26/04/24,Delivered,41483.28,Low,22
11650,1092,20/04/22,05/05/22,22/04/22,Shipped,11812.39,Low,16
11651,677,02/12/23,31/12/23,,Processing,33041.58,Low,23
11652,425,24/11/22,29/11/22,29/11/22,Shipped,13091.72,Critical,23
11653,929,31/12/23,05/01/24,05/01/24,Delivered,20414.37,Medium,86
11654,358,24/02/22,18/03/22,,Cancelled,15318.01,Low,99
11655,77,21/07/24,01/08/24,24/07/24,Delivered,15534.15,Medium,15
11656,510,16/06/23,26/06/23,,Processing,4564.2,Medium,71
11657,606,10/10/23,01/11/23,,Processing,689.05,Low,63
11658,754,30/11/23,25/12/23,,Processing,8583.8,High,38
11659,175,13/10/22,21/10/22,19/10/22,Delivered,10584.71,Medium,65
11660,638,25/10/23,12/11/23,29/10/23,Delivered,301.6,Low,47
11661,931,19/05/22,08/06/22,22/05/22,Delivered,9903.54,Medium,70
11662,118,29/01/24,31/01/24,,Processing,772.14,Medium,61
11663,1176,03/10/22,30/10/22,,Processing,11998.75,Low,23
11664,878,24/05/22,17/06/22,27/05/22,Delivered,14953.35,Medium,28
11665,1072,28/11/24,11/12/24,02/12/24,Delivered,1325.08,Medium,31
11666,718,04/07/23,20/07/23,11/07/23,Shipped,35611.08,Medium,47
11667,749,16/09/22,07/10/22,22/09/22,Delivered,287.92,Medium,83
11668,574,15/06/24,16/06/24,,Cancelled,4291.86,Critical,44
11669,1106,19/11/23,07/12/23,21/11/23,Delivered,25279.72,High,64
11670,28,10/01/24,22/01/24,11/01/24,Delivered,3887.29,Medium,95
11671,952,06/02/24,22/02/24,,Processing,6205.24,Medium,5
11672,112,14/08/23,03/09/23,19/08/23,Delivered,11428.66,High,94
11673,909,30/04/22,07/05/22,01/05/22,Delivered,17061.96,Low,19
11674,160,17/07/22,21/07/22,23/07/22,Shipped,282.62,Low,30
11675,1025,12/10/24,06/11/24,15/10/24,Shipped,5014.58,Medium,1
11676,430,09/01/22,19/01/22,11/01/22,Shipped,26589.23,Medium,31
11677,768,24/04/24,28/04/24,01/05/24,Delivered,6810.3,Low,87
11678,1190,13/06/23,27/06/23,,Processing,15381.9,High,54
11679,38,15/02/22,24/02/22,,Pending,44387.49,Low,15
11680,640,24/06/23,26/06/23,25/06/23,Delivered,22059.73,Critical,52
11681,410,23/02/23,24/02/23,24/02/23,Delivered,8351.16,Low,27
11682,15,22/09/23,03/10/23,24/09/23,Shipped,8548.93,Critical,56
11683,785,18/11/24,24/11/24,20/11/24,Delivered,8000.54,Medium,7
11684,425,22/08/24,13/09/24,27/08/24,Shipped,3491.38,Low,10
11685,566,09/04/24,22/04/24,,Pending,28636.72,Medium,17
11686,792,07/10/23,01/11/23,,Pending,21267.23,Critical,52
11687,465,15/12/24,11/01/25,,Processing,17086.34,Medium,30
11688,777,16/04/23,20/04/23,,Processing,6005.46,Medium,13
11689,108,15/04/22,25/04/22,,Processing,2446.72,High,71
11690,216,13/08/24,18/08/24,15/08/24,Delivered,27184.82,Low,1
11691,176,29/10/24,01/11/24,02/11/24,Delivered,9088.37,Medium,89
11692,1193,01/07/22,16/07/22,02/07/22,Delivered,35100.98,High,38
11693,513,27/05/23,07/06/23,31/05/23,Delivered,11383.26,Low,6
11694,226,18/08/23,29/08/23,,Processing,3873.67,Critical,78
11695,1173,14/11/22,06/12/22,20/11/22,Delivered,3743.5,Low,47
11696,151,20/04/23,21/04/23,25/04/23,Delivered,1840.51,Low,77
11697,24,04/03/22,02/04/22,10/03/22,Delivered,12827.65,High,1
11698,682,24/07/23,20/08/23,31/07/23,Delivered,40233.24,Low,53
11699,477,29/11/23,24/12/23,03/12/23,Delivered,23836.17,Medium,82
11700,855,10/05/24,22/05/24,12/05/24,Delivered,5904.16,Low,29
11701,756,29/01/23,10/02/23,03/02/23,Delivered,2255.86,Medium,12
11702,886,01/08/23,17/08/23,08/08/23,Delivered,10897.25,High,31
11703,541,30/07/22,11/08/22,01/08/22,Delivered,4187.87,Low,15
11704,58,20/03/24,28/03/24,26/03/24,Delivered,1863.66,High,20
11705,1080,08/07/22,31/07/22,10/07/22,Shipped,11003.6,Medium,97
11706,981,28/04/24,11/05/24,,Processing,26766.83,Low,13
11707,849,05/02/24,07/02/24,09/02/24,Delivered,14007.92,High,42
11708,45,18/02/24,13/03/24,22/02/24,Delivered,33698.49,Medium,22
11709,344,08/06/23,18/06/23,13/06/23,Delivered,4569.41,Critical,25
11710,902,19/03/23,31/03/23,23/03/23,Delivered,4297.19,Medium,57
11711,617,08/07/22,18/07/22,09/07/22,Delivered,30905.32,Low,75
11712,965,20/03/24,22/03/24,23/03/24,Delivered,43031.11,High,11
11713,393,19/10/22,04/11/22,22/10/22,Delivered,1673.7,High,20
11714,1016,13/06/23,18/06/23,,Processing,33420.43,Medium,88
11715,1011,23/12/23,12/01/24,,Processing,1379.44,Low,89
11716,713,02/05/24,28/05/24,08/05/24,Delivered,1205.01,Medium,21
11717,647,01/02/23,14/02/23,02/02/23,Delivered,12542.53,Low,68
11718,1074,08/10/24,23/10/24,13/10/24,Delivered,10355.68,Medium,77
11719,237,02/08/24,28/08/24,,Processing,20500.59,Low,52
11720,1135,30/11/23,27/12/23,,Processing,7207.4,Medium,32
11721,978,16/12/22,20/12/22,,Cancelled,21339.66,High,14
11722,233,13/02/23,24/02/23,,Cancelled,13191.15,High,12
11723,333,10/05/24,13/05/24,13/05/24,Delivered,10265.06,Medium,93
11724,322,06/03/23,15/03/23,07/03/23,Delivered,20439.15,Medium,38
11725,1026,01/09/23,24/09/23,08/09/23,Delivered,4061.19,Low,40
11726,626,09/07/22,21/07/22,,Processing,27998.75,High,54
11727,445,10/08/24,25/08/24,,Pending,9275.96,Critical,10
11728,418,10/01/22,09/02/22,16/01/22,Delivered,10949.12,Low,57
11729,963,27/04/22,30/04/22,03/05/22,Delivered,29392.41,High,92
11730,1175,20/07/22,29/07/22,21/07/22,Shipped,6346.15,High,1
11731,824,09/03/24,31/03/24,13/03/24,Delivered,4745.83,Low,77
11732,636,28/12/23,08/01/24,,Pending,17928.06,Low,41
11733,1112,28/11/23,19/12/23,29/11/23,Shipped,54162.7,Low,46
11734,11,03/07/22,19/07/22,09/07/22,Delivered,20863.18,Low,25
11735,251,24/08/24,02/09/24,25/08/24,Delivered,22947.12,Low,84
11736,1010,25/11/22,21/12/22,26/11/22,Delivered,5877.26,Medium,52
11737,946,08/07/22,06/08/22,09/07/22,Delivered,23069.45,Medium,4
11738,423,27/03/23,09/04/23,28/03/23,Shipped,6693.81,High,84
11739,233,07/10/23,05/11/23,08/10/23,Shipped,17965.49,Low,14
11740,926,03/10/22,25/10/22,05/10/22,Delivered,12401.49,High,28
11741,454,17/07/22,04/08/22,,Pending,18609.04,Medium,12
11742,180,14/01/22,05/02/22,19/01/22,Delivered,7806.77,High,59
11743,501,20/07/24,26/07/24,21/07/24,Shipped,12871.55,Low,41
11744,780,05/07/22,21/07/22,10/07/22,Delivered,10897.95,Low,46
11745,532,27/06/22,24/07/22,01/07/22,Delivered,11828.13,Medium,2
11746,1167,06/10/24,07/10/24,07/10/24,Delivered,11868.4,High,9
11747,650,06/04/22,28/04/22,13/04/22,Delivered,30647.34,Medium,38
11748,266,16/09/23,14/10/23,,Cancelled,3925.62,Low,100
11749,118,11/07/22,24/07/22,17/07/22,Delivered,27842.09,Medium,91
11750,897,13/01/22,11/02/22,20/01/22,Delivered,23308.53,Medium,71
11751,596,15/01/22,11/02/22,17/01/22,Delivered,11570.65,High,10
11752,574,08/02/24,12/02/24,12/02/24,Delivered,8267.31,High,27
11753,354,03/04/23,12/04/23,,Processing,23574.03,Low,39
11754,143,06/07/22,28/07/22,,Cancelled,6658.02,Medium,16
11755,650,30/01/24,08/02/24,03/02/24,Delivered,22057.15,Low,38
11756,811,13/02/22,07/03/22,,Pending,2588.08,Low,56
11757,1082,25/03/23,30/03/23,28/03/23,Delivered,16455.75,Low,19
11758,469,01/01/22,06/01/22,,Processing,681.97,Medium,8
11759,602,02/10/24,23/10/24,06/10/24,Delivered,18831.66,Low,17
11760,163,03/09/24,27/09/24,04/09/24,Delivered,14430.32,High,55
11761,536,25/06/24,25/07/24,30/06/24,Delivered,7658.45,High,52
11762,1062,27/02/22,01/03/22,01/03/22,Delivered,7914.19,Low,77
11763,713,28/09/23,24/10/23,,Processing,6639.59,Medium,13
11764,693,17/04/23,08/05/23,23/04/23,Delivered,3499.59,Medium,79
11765,572,22/07/22,27/07/22,24/07/22,Shipped,4800.61,Medium,89
11766,801,07/06/23,21/06/23,,Pending,21240.83,Critical,41
11767,1015,09/11/22,14/11/22,10/11/22,Shipped,1752.91,High,37
11768,527,13/02/22,27/02/22,,Processing,3650.19,Low,42
11769,479,25/02/24,03/03/24,03/03/24,Shipped,18015.83,Critical,13
11770,554,04/11/23,18/11/23,,Pending,7411.41,Medium,75
11771,20,24/02/22,22/03/22,27/02/22,Delivered,7408.22,Medium,56
11772,663,12/04/24,14/04/24,19/04/24,Shipped,4808.34,Critical,83
11773,212,22/09/23,19/10/23,25/09/23,Delivered,39592.59,Medium,13
11774,975,26/09/22,19/10/22,28/09/22,Delivered,20417.43,Critical,84
11775,459,15/04/24,19/04/24,,Cancelled,22681.04,Medium,83
11776,871,13/08/23,04/09/23,16/08/23,Delivered,10289.03,Low,96
11777,496,14/07/22,12/08/22,21/07/22,Shipped,4297.65,Low,81
11778,25,25/06/22,29/06/22,02/07/22,Shipped,22013.17,Medium,64
11779,94,04/07/24,22/07/24,09/07/24,Delivered,16257.18,Low,82
11780,878,13/04/22,29/04/22,18/04/22,Delivered,5392.35,Low,74
11781,658,05/11/24,02/12/24,,Cancelled,9341.96,High,58
11782,110,01/09/22,25/09/22,05/09/22,Shipped,15945.93,High,15
11783,1080,22/07/24,09/08/24,29/07/24,Shipped,10918.82,Medium,30
11784,562,31/01/24,01/02/24,,Cancelled,11493.17,Low,14
11785,661,05/04/23,28/04/23,11/04/23,Delivered,20988.49,Low,82
11786,581,24/01/22,21/02/22,27/01/22,Shipped,8359.06,Medium,63
11787,1021,03/08/23,13/08/23,,Cancelled,11068.03,Medium,31
11788,457,21/05/23,29/05/23,24/05/23,Delivered,27972.27,High,48
11789,961,23/12/23,13/01/24,30/12/23,Shipped,4514.76,Medium,32
11790,979,17/12/22,31/12/22,24/12/22,Delivered,5095.95,Medium,5
11791,874,04/11/22,08/11/22,,Processing,27319.05,Critical,65
11792,320,02/05/22,27/05/22,05/05/22,Delivered,19550.84,Medium,47
11793,157,21/01/24,17/02/24,23/01/24,Delivered,15275.3,Low,86
11794,991,03/04/23,29/04/23,10/04/23,Delivered,19992.06,High,41
11795,9,09/07/24,11/07/24,12/07/24,Delivered,20928.59,Low,73
11796,38,04/06/23,11/06/23,08/06/23,Delivered,8287.27,Medium,11
11797,237,23/04/23,23/05/23,29/04/23,Shipped,14052.29,Low,67
11798,815,23/05/22,03/06/22,28/05/22,Delivered,17609.98,Medium,72
11799,917,05/11/22,24/11/22,,Pending,11306.32,Low,35
11800,735,16/02/24,08/03/24,17/02/24,Shipped,18637.39,Low,22
11801,671,20/02/24,10/03/24,21/02/24,Delivered,22151.5,Low,93
11802,726,23/01/23,18/02/23,29/01/23,Shipped,23484.87,High,5
11803,718,17/01/22,06/02/22,,Processing,14411.22,Medium,62
11804,1169,23/12/22,22/01/23,,Cancelled,16912.96,Medium,20
11805,1087,23/05/23,09/06/23,24/05/23,Delivered,38607.46,Medium,35
11806,314,07/08/22,22/08/22,,Pending,11105.31,Medium,50
11807,102,09/04/23,22/04/23,14/04/23,Delivered,33520.87,Low,51
11808,353,02/05/23,09/05/23,08/05/23,Delivered,19520.97,High,37
11809,195,12/04/23,15/04/23,16/04/23,Shipped,20935.19,Medium,12
11810,552,10/06/22,30/06/22,13/06/22,Delivered,21901.46,High,5
11811,781,02/09/22,28/09/22,08/09/22,Delivered,11017.96,High,23
11812,1051,02/05/22,26/05/22,06/05/22,Shipped,3395.85,Low,83
11813,54,12/12/24,10/01/25,17/12/24,Shipped,6173.26,Medium,66
11814,111,28/08/24,15/09/24,03/09/24,Delivered,28929.82,Critical,51
11815,413,11/05/24,28/05/24,18/05/24,Delivered,9897.1,Medium,12
11816,308,06/05/22,31/05/22,07/05/22,Delivered,3934.41,Low,86
11817,943,05/12/23,01/01/24,06/12/23,Delivered,13115.65,Medium,75
11818,286,17/05/24,28/05/24,,Cancelled,697.11,Low,71
11819,329,11/10/22,16/10/22,,Cancelled,2655.78,Medium,27
11820,380,20/02/24,28/02/24,21/02/24,Shipped,3712.07,Low,43
11821,996,22/11/24,05/12/24,,Processing,7765.45,Medium,64
11822,710,25/11/22,30/11/22,,Pending,34177.27,Medium,1
11823,439,24/10/24,20/11/24,,Cancelled,3728.85,Medium,67
11824,879,23/02/24,22/03/24,26/02/24,Delivered,17806.36,Low,16
11825,944,03/03/23,17/03/23,05/03/23,Delivered,37355.13,Low,90
11826,189,30/10/22,03/11/22,02/11/22,Delivered,10365.87,Low,25
11827,358,13/06/24,22/06/24,20/06/24,Delivered,17193.7,Medium,64
11828,1013,08/05/22,29/05/22,14/05/22,Delivered,34846.5,High,25
11829,647,31/03/24,05/04/24,02/04/24,Shipped,38938.38,Low,84
11830,1004,19/05/23,04/06/23,21/05/23,Delivered,6919.74,Medium,33
11831,208,23/05/23,29/05/23,30/05/23,Delivered,20492.66,Low,87
11832,310,23/12/23,21/01/24,26/12/23,Delivered,5858.9,Critical,2
11833,380,02/03/23,22/03/23,05/03/23,Delivered,23954.99,High,5
11834,489,01/02/23,16/02/23,06/02/23,Delivered,8906.48,Low,62
11835,230,07/11/24,16/11/24,,Pending,8881.21,Medium,48
11836,933,06/09/24,27/09/24,11/09/24,Delivered,15609.89,High,9
11837,589,03/04/24,23/04/24,09/04/24,Delivered,10064.1,Critical,19
11838,675,08/04/23,19/04/23,09/04/23,Delivered,5198.34,Medium,73
11839,676,29/01/24,03/02/24,04/02/24,Shipped,5166.84,Medium,29
11840,5,15/05/24,12/06/24,21/05/24,Delivered,15567.97,Low,99
11841,746,24/10/23,12/11/23,,Cancelled,13672.43,Critical,46
11842,1122,17/07/22,09/08/22,24/07/22,Delivered,6114.64,Low,63
11843,459,03/12/24,19/12/24,08/12/24,Shipped,21114.73,Low,51
11844,374,15/06/24,25/06/24,,Processing,2574.97,Medium,63
11845,943,21/08/24,28/08/24,,Processing,22133.05,Medium,75
11846,306,04/06/24,16/06/24,08/06/24,Shipped,14943.57,Low,29
11847,204,03/06/23,20/06/23,09/06/23,Delivered,15702.87,Critical,55
11848,147,28/07/24,19/08/24,04/08/24,Delivered,1115.06,Medium,17
11849,175,20/04/22,09/05/22,22/04/22,Delivered,9951.5,Medium,31
11850,209,26/08/23,06/09/23,27/08/23,Delivered,17265.55,Low,85
11851,151,22/01/22,20/02/22,28/01/22,Delivered,18382.83,Low,31
11852,104,05/04/22,26/04/22,07/04/22,Delivered,63314.53,Low,14
11853,673,15/07/24,16/07/24,19/07/24,Delivered,14583.31,Critical,25
11854,91,10/11/23,22/11/23,,Processing,6722.05,Critical,23
11855,533,11/09/23,09/10/23,,Processing,6686.43,Low,52
11856,1076,08/07/22,27/07/22,11/07/22,Delivered,8121.7,Critical,100
11857,213,03/02/24,01/03/24,06/02/24,Delivered,12351.81,Medium,22
11858,259,15/02/22,22/02/22,17/02/22,Delivered,18330.5,Critical,24
11859,349,04/07/22,12/07/22,11/07/22,Delivered,6530.53,Low,5
11860,511,06/09/23,24/09/23,10/09/23,Shipped,1486.6,Low,68
11861,972,03/05/23,28/05/23,06/05/23,Delivered,10538.18,Low,8
11862,1179,19/10/22,13/11/22,26/10/22,Shipped,26623.66,High,39
11863,215,20/10/22,27/10/22,25/10/22,Shipped,2988.02,Medium,32
11864,1079,21/04/24,07/05/24,22/04/24,Shipped,41569,Low,46
11865,1064,04/07/22,22/07/22,08/07/22,Shipped,7113.08,Medium,27
11866,348,22/10/22,07/11/22,27/10/22,Delivered,22862.78,Low,16
11867,869,15/04/23,23/04/23,16/04/23,Shipped,3754.79,High,95
11868,288,03/01/23,21/01/23,05/01/23,Delivered,5321.04,High,49
11869,111,04/08/22,25/08/22,,Cancelled,7677.81,High,67
11870,429,21/06/24,22/06/24,26/06/24,Delivered,7536.7,High,58
11871,219,19/09/23,22/09/23,22/09/23,Delivered,26257.29,Low,80
11872,920,07/05/23,15/05/23,08/05/23,Shipped,4623.33,Low,70
11873,553,13/04/24,23/04/24,,Processing,29725.06,Low,92
11874,1116,12/01/22,01/02/22,,Processing,6971.86,High,72
11875,505,29/01/23,24/02/23,05/02/23,Delivered,18347.9,Medium,70
11876,910,18/11/22,19/11/22,20/11/22,Delivered,10830.46,Low,82
11877,897,10/08/23,19/08/23,16/08/23,Delivered,15690.64,Medium,95
11878,474,27/03/24,22/04/24,,Processing,12224.27,Low,70
11879,458,19/02/23,23/02/23,20/02/23,Shipped,8036.54,Low,27
11880,513,13/04/24,28/04/24,14/04/24,Shipped,7289.63,Low,74
11881,347,03/04/23,12/04/23,07/04/23,Shipped,25843.5,Low,40
11882,751,14/09/23,11/10/23,,Cancelled,782.56,Low,41
11883,901,04/11/22,14/11/22,05/11/22,Shipped,4402.4,Medium,63
11884,32,28/05/23,26/06/23,29/05/23,Delivered,15363.69,Low,42
11885,730,05/08/22,04/09/22,07/08/22,Delivered,2862.87,Low,42
11886,1040,21/04/23,12/05/23,,Processing,19453.23,Low,67
11887,419,13/02/24,18/02/24,20/02/24,Delivered,14055.34,Low,34
11888,208,11/03/22,29/03/22,17/03/22,Delivered,4237.7,Low,86
11889,1047,14/01/22,18/01/22,21/01/22,Delivered,33977.47,Low,4
11890,367,14/11/24,06/12/24,19/11/24,Delivered,6309.11,Medium,73
11891,476,15/10/23,05/11/23,21/10/23,Delivered,41281.9,Low,67
11892,280,06/09/22,17/09/22,07/09/22,Delivered,25354.73,Medium,94
11893,575,15/08/24,14/09/24,20/08/24,Shipped,28677.68,Critical,63
11894,1134,17/11/23,03/12/23,22/11/23,Delivered,12344.38,Medium,98
11895,698,09/12/22,15/12/22,,Processing,9317.29,Medium,66
11896,726,23/03/24,08/04/24,,Processing,7864.59,Medium,29
11897,761,21/10/22,05/11/22,22/10/22,Delivered,20769.77,Medium,55
11898,604,11/04/22,06/05/22,,Processing,19014.66,High,13
11899,481,06/03/24,17/03/24,13/03/24,Shipped,11352.67,Medium,28
11900,914,14/09/22,08/10/22,15/09/22,Delivered,10846.48,Medium,99
11901,842,04/05/24,05/05/24,08/05/24,Shipped,15910.09,Low,54
11902,125,23/10/23,14/11/23,27/10/23,Shipped,15490.66,Medium,83
11903,823,03/07/24,01/08/24,09/07/24,Shipped,50055.5,Medium,28
11904,186,05/02/22,02/03/22,07/02/22,Delivered,8231.22,Low,13
11905,142,05/05/24,24/05/24,12/05/24,Shipped,18928.77,Low,92
11906,192,07/06/23,21/06/23,13/06/23,Shipped,30168.68,Medium,14
11907,691,27/03/22,15/04/22,30/03/22,Delivered,33387.25,High,96
11908,53,06/01/24,14/01/24,,Processing,20182.85,High,77
11909,421,24/02/22,04/03/22,28/02/22,Shipped,4095.84,Low,93
11910,390,20/06/23,24/06/23,27/06/23,Delivered,19207.33,High,33
11911,472,11/12/23,02/01/24,12/12/23,Shipped,16998.87,Medium,63
11912,159,26/03/23,11/04/23,31/03/23,Delivered,7361.79,High,60
11913,441,13/04/22,14/04/22,,Pending,30690.4,High,63
11914,433,01/09/22,20/09/22,07/09/22,Delivered,41560.43,Medium,4
11915,1103,08/07/23,22/07/23,09/07/23,Delivered,18540.93,Critical,75
11916,30,19/09/24,24/09/24,20/09/24,Delivered,16161.87,Low,37
11917,1060,14/10/22,13/11/22,17/10/22,Delivered,20127.87,Low,17
11918,295,21/08/22,23/08/22,25/08/22,Shipped,9933.18,Medium,13
11919,554,26/02/22,11/03/22,28/02/22,Shipped,42337.89,Medium,58
11920,261,07/03/24,30/03/24,10/03/24,Delivered,9262.74,Medium,39
11921,553,01/04/22,15/04/22,06/04/22,Delivered,8682.24,Low,62
11922,738,03/04/24,11/04/24,05/04/24,Delivered,7179.98,High,42
11923,870,12/07/24,14/07/24,19/07/24,Shipped,9003.83,Low,43
11924,1179,20/11/24,17/12/24,22/11/24,Shipped,13569.43,High,85
11925,687,20/01/23,09/02/23,21/01/23,Delivered,1782.51,Low,92
11926,788,01/04/23,30/04/23,03/04/23,Delivered,3668.34,Low,57
11927,246,08/09/24,28/09/24,14/09/24,Delivered,28860.81,Critical,17
11928,923,18/07/24,19/07/24,,Processing,21700.23,High,21
11929,71,24/05/22,23/06/22,30/05/22,Delivered,5205.74,Critical,80
11930,977,18/08/24,30/08/24,,Processing,5271.17,Low,71
11931,47,06/04/24,03/05/24,,Pending,12118.28,Medium,30
11932,658,19/03/23,30/03/23,25/03/23,Delivered,5995.94,Low,2
11933,203,09/10/24,08/11/24,14/10/24,Delivered,33527.44,Low,73
11934,849,13/09/24,03/10/24,,Processing,2501.35,Medium,70
11935,539,06/05/24,03/06/24,,Processing,20910.54,Low,36
11936,669,07/02/23,18/02/23,11/02/23,Shipped,24015.8,High,91
11937,1104,22/11/22,07/12/22,28/11/22,Delivered,21556.98,Medium,100
11938,916,30/01/24,02/02/24,06/02/24,Delivered,13109.38,Medium,34
11939,69,23/07/23,02/08/23,25/07/23,Shipped,25853.14,Medium,41
11940,741,13/06/24,22/06/24,14/06/24,Delivered,19675.4,Medium,11
11941,668,28/03/24,26/04/24,31/03/24,Delivered,9935.05,Medium,54
11942,575,18/09/23,04/10/23,25/09/23,Shipped,7979.49,High,2
11943,357,24/10/24,12/11/24,,Processing,6754.93,High,7
11944,807,13/06/22,17/06/22,19/06/22,Shipped,825.87,Low,83
11945,648,05/06/23,21/06/23,12/06/23,Delivered,4974.05,Low,77
11946,498,01/02/24,25/02/24,06/02/24,Delivered,44915.14,Medium,5
11947,147,24/09/23,24/10/23,25/09/23,Delivered,12105.59,Low,29
11948,161,01/05/22,30/05/22,04/05/22,Shipped,12420.68,Low,39
11949,715,30/04/24,28/05/24,01/05/24,Delivered,5100.09,Medium,95
11950,107,04/12/22,25/12/22,09/12/22,Delivered,16667.77,Critical,50
11951,40,14/02/22,07/03/22,18/02/22,Delivered,1263.06,High,74
11952,522,13/05/23,16/05/23,,Processing,417.04,Low,35
11953,634,10/07/24,24/07/24,13/07/24,Shipped,7919.96,Low,67
11954,101,08/09/23,17/09/23,09/09/23,Delivered,16389.49,Medium,2
11955,77,23/01/22,25/01/22,26/01/22,Delivered,4542.25,Medium,3
11956,845,05/12/24,15/12/24,,Cancelled,33578.03,High,33
11957,735,02/02/23,02/03/23,,Processing,14894.48,Low,33
11958,789,04/04/24,24/04/24,08/04/24,Shipped,16990.54,Low,68
11959,606,15/04/23,11/05/23,17/04/23,Delivered,23805.27,Medium,94
11960,903,05/01/23,23/01/23,12/01/23,Shipped,7651.3,Medium,45
11961,833,09/02/22,15/02/22,12/02/22,Delivered,1184.49,Low,3
11962,1190,12/02/24,22/02/24,17/02/24,Shipped,4321.66,High,78
11963,578,02/05/23,07/05/23,09/05/23,Delivered,39316.78,Low,51
11964,648,28/09/24,12/10/24,30/09/24,Shipped,24099.6,Low,57
11965,124,11/10/23,25/10/23,,Processing,17872.3,High,11
11966,1087,26/09/22,03/10/22,,Processing,10358.07,Low,6
11967,964,30/01/22,22/02/22,,Pending,40857.73,High,78
11968,163,13/06/23,24/06/23,,Pending,27507.3,Low,12
11969,350,27/04/23,14/05/23,28/04/23,Delivered,2259.37,Medium,86
11970,787,20/08/22,18/09/22,21/08/22,Shipped,2684.93,Low,46
11971,764,14/06/24,20/06/24,20/06/24,Delivered,16498.26,Critical,8
11972,241,31/05/23,18/06/23,06/06/23,Shipped,5268.57,Low,48
11973,676,16/05/24,04/06/24,,Pending,4724.94,High,78
11974,493,17/09/24,18/09/24,20/09/24,Delivered,20140.39,High,14
11975,900,24/08/23,04/09/23,25/08/23,Delivered,18413.69,High,10
11976,526,29/05/22,23/06/22,02/06/22,Delivered,3344.65,High,10
11977,563,15/03/24,05/04/24,19/03/24,Delivered,1760.15,Low,62
11978,794,06/04/23,02/05/23,10/04/23,Delivered,4340.22,Medium,25
11979,208,30/08/24,26/09/24,06/09/24,Delivered,18800.16,Low,81
11980,469,05/06/23,07/06/23,11/06/23,Delivered,374.64,Medium,100
11981,507,22/09/23,19/10/23,24/09/23,Delivered,31650.28,Low,16
11982,824,04/11/22,23/11/22,08/11/22,Delivered,7559.43,Low,61
11983,742,31/03/22,02/04/22,02/04/22,Delivered,4589.59,Medium,40
11984,847,18/01/22,31/01/22,19/01/22,Shipped,13803.87,Low,66
11985,570,15/07/23,24/07/23,18/07/23,Delivered,1551.62,Low,49
